ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Extra Tree-Logistic-Ridge-SGD,5,vehicle,0.25768907563025206,3.6022000000000007
Decision Tree-Extra Tree-Logistic-SGD,4,vehicle,0.30511204481792714,3.1031000000000004
Decision Tree-Extra Tree-Logistic-SGD-BernoulliNB,5,vehicle,0.30626050420168066,4.2014000000000005
Decision Tree-Extra Tree-Logistic-SGD-Extra Trees,5,vehicle,0.27777310924369747,22.2011
Decision Tree-Extra Tree-Logistic-SGD-Gradient Boosting,5,vehicle,0.26598039215686275,5.9953
Decision Tree-Extra Tree-Logistic-SGD-Linear Discriminant,5,vehicle,0.25296918767507004,3.7950000000000004
Decision Tree-Extra Tree-Logistic-SGD-Multi-layer Perceptron,5,vehicle,0.29324929971988795,4.4986
Decision Tree-Extra Tree-Logistic-SGD-MultinomialNB,5,vehicle,0.290812324929972,3.4973
Decision Tree-Extra Tree-Logistic-SGD-Nearest Neighbors,5,vehicle,0.28483193277310925,9.606600000000002
Decision Tree-Extra Tree-Logistic-SGD-Quadratic Discriminant,5,vehicle,0.22815126050420168,3.6016999999999997
Decision Tree-Extra Tree-Logistic-SGD-Random Forest (10 estimators),5,vehicle,0.27662464985994395,6.596000000000001
Decision Tree-Extra Tree-Multi-layer Perceptron,3,vehicle,0.30390756302521005,3.9039
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB,4,vehicle,0.3274789915966386,2.8981000000000003
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,vehicle,0.2754761904761905,19.5954
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,vehicle,0.2684173669467787,5.3954
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB-MultinomialNB,5,vehicle,0.3098459383753501,4.6069
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,vehicle,0.3038235294117647,9.3919
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,vehicle,0.27782913165266104,5.7976
Decision Tree-Extra Tree-Multi-layer Perceptron-Extra Trees,4,vehicle,0.2814425770308123,18.7868
Decision Tree-Extra Tree-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,vehicle,0.2635854341736695,19.1
Decision Tree-Extra Tree-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,vehicle,0.2778291316526611,19.4983
Decision Tree-Extra Tree-Multi-layer Perceptron-Gradient Boosting,4,vehicle,0.2649159663865546,5.4031
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant,4,vehicle,0.2731512605042017,3.1004
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,vehicle,0.26364145658263305,3.3971000000000005
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,vehicle,0.2612605042016806,17.289099999999998
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,vehicle,0.24113445378151263,4.695200000000001
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-MultinomialNB,5,vehicle,0.2671848739495798,3.0957
