ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-SGD-BernoulliNB,3,helena,0.81685,103.79575000000001
Decision Tree-SGD-BernoulliNB-Extra Trees,4,helena,0.74165,421.18225
Decision Tree-SGD-BernoulliNB-Extra Trees-Gradient Boosting,5,helena,0.70065,726.5483750000001
Decision Tree-SGD-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,helena,0.70855,419.08012499999995
Decision Tree-SGD-BernoulliNB-Gradient Boosting,4,helena,0.75915,473.154125
Decision Tree-SGD-BernoulliNB-Nearest Neighbors,4,helena,0.7990499999999999,1416.747875
Decision Tree-SGD-BernoulliNB-Nearest Neighbors-Extra Trees,5,helena,0.7383500000000001,1610.03325
Decision Tree-SGD-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,helena,0.7522000000000001,1729.028375
Decision Tree-SGD-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,helena,0.7595,1392.7602499999998
Decision Tree-SGD-BernoulliNB-Random Forest (10 estimators),4,helena,0.7647,134.971375
Decision Tree-SGD-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.72245,476.60699999999997
Decision Tree-SGD-Extra Trees,3,helena,0.74795,428.0101250000001
Decision Tree-SGD-Extra Trees-Gradient Boosting,4,helena,0.70105,782.223125
Decision Tree-SGD-Extra Trees-Random Forest (10 estimators),4,helena,0.7115499999999999,454.24737500000003
Decision Tree-SGD-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.6858500000000001,774.844625
Decision Tree-SGD-Gradient Boosting,3,helena,0.7723,475.28725000000003
Decision Tree-SGD-Linear Discriminant,3,helena,0.7654500000000001,108.189875
Decision Tree-SGD-Linear Discriminant-BernoulliNB,4,helena,0.7585999999999999,103.26175
Decision Tree-SGD-Linear Discriminant-BernoulliNB-Extra Trees,5,helena,0.7005499999999999,383.59687500000007
Decision Tree-SGD-Linear Discriminant-BernoulliNB-Gradient Boosting,5,helena,0.7132000000000001,463.30875000000003
Decision Tree-SGD-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,helena,0.7522,1324.651375
Decision Tree-SGD-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,helena,0.7248000000000001,125.95162499999999
Decision Tree-SGD-Linear Discriminant-Extra Trees,4,helena,0.7003999999999999,424.0651249999999
Decision Tree-SGD-Linear Discriminant-Extra Trees-Gradient Boosting,5,helena,0.6813,722.85825
Decision Tree-SGD-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,helena,0.6851,434.579875
Decision Tree-SGD-Linear Discriminant-Gradient Boosting,4,helena,0.7172000000000001,470.85462500000006
Decision Tree-SGD-Linear Discriminant-Nearest Neighbors,4,helena,0.7626499999999999,1416.0946250000002
Decision Tree-SGD-Linear Discriminant-Nearest Neighbors-Extra Trees,5,helena,0.70305,1612.3549999999998
Decision Tree-SGD-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,helena,0.71535,1737.6826250000001
Decision Tree-SGD-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,helena,0.7265499999999999,1393.24625
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant,4,helena,0.72425,153.70612500000001
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,helena,0.7209,142.79775
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,helena,0.6845000000000001,429.52787499999994
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,helena,0.6940000000000001,495.22562500000004
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,helena,0.72395,1381.3047500000002
Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,helena,0.7009999999999998,168.878875
Decision Tree-SGD-Linear Discriminant-Random Forest (10 estimators),4,helena,0.72705,132.51525
Decision Tree-SGD-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.69635,482.654625
Decision Tree-SGD-Multi-layer Perceptron,3,helena,0.75505,113.81625000000001
Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB,4,helena,0.7475999999999999,104.62712500000002
Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,helena,0.6916,385.9586249999999
Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,helena,0.70435,464.47900000000004
Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,helena,0.7442500000000001,1327.02625
Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,helena,0.7144,135.05175
Decision Tree-SGD-Multi-layer Perceptron-Extra Trees,4,helena,0.6881999999999999,426.15437499999996
Decision Tree-SGD-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,helena,0.67285,722.035625
Decision Tree-SGD-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,helena,0.67785,424.58299999999997
Decision Tree-SGD-Multi-layer Perceptron-Gradient Boosting,4,helena,0.7033499999999999,482.9086249999999
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant,4,helena,0.7035,108.787
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,helena,0.7034999999999999,108.6245
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,helena,0.67265,394.844375
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,helena,0.6817500000000001,460.62974999999994
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,helena,0.70435,1338.018125
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,helena,0.6857500000000001,145.33587500000002
Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,helena,0.68815,132.678125
Decision Tree-SGD-Multi-layer Perceptron-Nearest Neighbors,4,helena,0.7535000000000001,1398.6
Decision Tree-SGD-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,helena,0.6922999999999999,1633.598375
Decision Tree-SGD-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,helena,0.7051,1718.565
Decision Tree-SGD-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,helena,0.71875,1379.361875
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant,4,helena,0.71455,150.38725000000002
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,helena,0.7111,140.982625
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,helena,0.6753,431.14725000000004
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,helena,0.68285,496.826375
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,helena,0.7166,1382.19325
Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,helena,0.6937000000000001,170.83312500000002
Decision Tree-SGD-Multi-layer Perceptron-Random Forest (10 estimators),4,helena,0.7152999999999999,139.75875
Decision Tree-SGD-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.6894499999999999,478.46175
Decision Tree-SGD-Nearest Neighbors,3,helena,0.8199,1492.413125
Decision Tree-SGD-Nearest Neighbors-Extra Trees,4,helena,0.7479,1715.07375
Decision Tree-SGD-Nearest Neighbors-Extra Trees-Gradient Boosting,5,helena,0.7039,1988.448625
Decision Tree-SGD-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,helena,0.7139500000000001,1667.111375
Decision Tree-SGD-Nearest Neighbors-Gradient Boosting,4,helena,0.7648,1834.0018750000002
Decision Tree-SGD-Nearest Neighbors-Random Forest (10 estimators),4,helena,0.7696500000000001,1460.970625
Decision Tree-SGD-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.7283499999999999,1726.9624999999999
Decision Tree-SGD-Quadratic Discriminant,3,helena,0.7768499999999999,154.749375
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB,4,helena,0.7656,150.151375
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-Extra Trees,5,helena,0.7069,434.35337499999997
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,helena,0.7214,495.2506249999999
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,helena,0.7594500000000001,1390.363125
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,helena,0.7290499999999999,169.9155
Decision Tree-SGD-Quadratic Discriminant-Extra Trees,4,helena,0.71,474.57812500000006
Decision Tree-SGD-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,helena,0.68315,763.116375
Decision Tree-SGD-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,helena,0.6912499999999999,448.883
Decision Tree-SGD-Quadratic Discriminant-Gradient Boosting,4,helena,0.72675,521.537
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors,4,helena,0.7708499999999999,1436.795375
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,helena,0.7130000000000001,1655.7605
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,helena,0.7269999999999999,1768.32875
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,helena,0.73505,1486.129375
Decision Tree-SGD-Quadratic Discriminant-Random Forest (10 estimators),4,helena,0.7352999999999998,189.81125
Decision Tree-SGD-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.7014000000000001,512.262875
Decision Tree-SGD-Random Forest (10 estimators),3,helena,0.7751499999999999,138.7745
Decision Tree-SGD-Random Forest (10 estimators)-Gradient Boosting,4,helena,0.7281,502.975
Extra Tree,1,helena,0.8303499999999999,81.50425
Extra Tree-BernoulliNB,2,helena,0.8374499999999999,97.6255
Extra Tree-BernoulliNB-Extra Trees,3,helena,0.75075,430.44487499999997
Extra Tree-BernoulliNB-Extra Trees-Gradient Boosting,4,helena,0.70385,785.7420000000002
Extra Tree-BernoulliNB-Extra Trees-Random Forest (10 estimators),4,helena,0.71335,460.16675
Extra Tree-BernoulliNB-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.6868,772.26275
Extra Tree-BernoulliNB-Gradient Boosting,3,helena,0.7711,484.96125000000006
Extra Tree-BernoulliNB-Nearest Neighbors,3,helena,0.8170499999999999,1499.3055
Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees,4,helena,0.74995,1729.486625
Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees-Gradient Boosting,5,helena,0.7062999999999999,2015.377375
Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,helena,0.7144,1639.0879999999997
Extra Tree-BernoulliNB-Nearest Neighbors-Gradient Boosting,4,helena,0.7639,1827.6167500000001
Extra Tree-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),4,helena,0.76695,1450.4589999999998
Extra Tree-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.72725,1745.8536250000002
Extra Tree-BernoulliNB-Random Forest (10 estimators),3,helena,0.77195,134.71425
Extra Tree-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,4,helena,0.7268999999999999,502.41762499999993
Extra Tree-Extra Trees,2,helena,0.75475,431.39475
Extra Tree-Extra Trees-Gradient Boosting,3,helena,0.7045999999999999,773.4561250000002
Extra Tree-Extra Trees-Random Forest (10 estimators),3,helena,0.71485,451.86225
Extra Tree-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,4,helena,0.6883999999999999,811.9177500000002
Extra Tree-Gradient Boosting,2,helena,0.78095,439.248625
Extra Tree-Linear Discriminant,2,helena,0.7689999999999999,100.124375
Extra Tree-Linear Discriminant-BernoulliNB,3,helena,0.7654,99.634125
Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees,4,helena,0.7009,411.05925
Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees-Gradient Boosting,5,helena,0.68145,727.235
Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,helena,0.6854499999999999,412.648875
Extra Tree-Linear Discriminant-BernoulliNB-Gradient Boosting,4,helena,0.71665,472.83349999999996
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors,4,helena,0.76475,1380.5427499999998
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors-Extra Trees,5,helena,0.70495,1617.3743749999999
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,helena,0.7202000000000001,1686.56725
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,helena,0.7278,1400.5401250000002
Extra Tree-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),4,helena,0.72605,134.172625
Extra Tree-Linear Discriminant-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.6964499999999999,483.10925000000003
Extra Tree-Linear Discriminant-Extra Trees,3,helena,0.69945,450.77025
Extra Tree-Linear Discriminant-Extra Trees-Gradient Boosting,4,helena,0.6783000000000001,746.1478750000001
Extra Tree-Linear Discriminant-Extra Trees-Random Forest (10 estimators),4,helena,0.6851999999999999,426.864
Extra Tree-Linear Discriminant-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.6714,766.3262500000001
Extra Tree-Linear Discriminant-Gradient Boosting,3,helena,0.71735,483.97375
Extra Tree-Linear Discriminant-Nearest Neighbors,3,helena,0.7786,1467.6180000000002
Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees,4,helena,0.7052499999999999,1742.4505
Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees-Gradient Boosting,5,helena,0.6827500000000001,2017.887
Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,helena,0.6887500000000001,1642.739
Extra Tree-Linear Discriminant-Nearest Neighbors-Gradient Boosting,4,helena,0.7227999999999999,1790.7903749999998
Extra Tree-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),4,helena,0.7333999999999998,1446.8228749999998
Extra Tree-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.70095,1750.1416249999997
Extra Tree-Linear Discriminant-Quadratic Discriminant,3,helena,0.72445,141.890625
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB,4,helena,0.7232,137.59199999999998
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Extra Trees,5,helena,0.68495,438.85400000000004
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,helena,0.694,491.808375
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,helena,0.72695,1386.771
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,helena,0.7019,167.249625
Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees,4,helena,0.6849000000000001,489.9315
Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,helena,0.66915,757.74025
Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,helena,0.6734,453.28625
Extra Tree-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,4,helena,0.6937000000000001,519.7643750000001
Extra Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,4,helena,0.72835,1466.241375
Extra Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,helena,0.6880000000000001,1660.0012499999998
Extra Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,helena,0.69655,1748.1226249999997
Extra Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,helena,0.7049,1400.6408749999998
Extra Tree-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),4,helena,0.7051499999999999,178.488625
Extra Tree-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.68285,506.260125
Extra Tree-Linear Discriminant-Random Forest (10 estimators),3,helena,0.72875,135.67275
Extra Tree-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,4,helena,0.6991500000000002,486.24662500000005
Extra Tree-Logistic,2,helena,0.8009999999999999,100.170625
Extra Tree-Logistic-BernoulliNB,3,helena,0.7878000000000001,99.035375
Extra Tree-Logistic-BernoulliNB-Extra Trees,4,helena,0.73155,421.94775
Extra Tree-Logistic-BernoulliNB-Extra Trees-Gradient Boosting,5,helena,0.7017500000000001,734.2210000000001
Extra Tree-Logistic-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,helena,0.70695,424.889125
Extra Tree-Logistic-BernoulliNB-Gradient Boosting,4,helena,0.74485,472.50924999999995
Extra Tree-Logistic-BernoulliNB-Nearest Neighbors,4,helena,0.7828499999999999,1451.17925
Extra Tree-Logistic-BernoulliNB-Nearest Neighbors-Extra Trees,5,helena,0.7323000000000001,1637.439875
Extra Tree-Logistic-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,helena,0.744,1730.0603750000002
Extra Tree-Logistic-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,helena,0.7489000000000001,1396.6485
Extra Tree-Logistic-BernoulliNB-Random Forest (10 estimators),4,helena,0.7497499999999999,137.873125
Extra Tree-Logistic-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.72035,480.821
Extra Tree-Logistic-Extra Trees,3,helena,0.7249500000000001,430.136375
Extra Tree-Logistic-Extra Trees-Gradient Boosting,4,helena,0.6931499999999999,750.225125
Extra Tree-Logistic-Extra Trees-Random Forest (10 estimators),4,helena,0.7019500000000001,444.56075000000004
Extra Tree-Logistic-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.68275,753.702
Extra Tree-Logistic-Gradient Boosting,3,helena,0.74405,473.61912500000005
Extra Tree-Logistic-Linear Discriminant,3,helena,0.7389999999999999,97.24787499999998
Extra Tree-Logistic-Linear Discriminant-BernoulliNB,4,helena,0.7427499999999999,104.069125
Extra Tree-Logistic-Linear Discriminant-BernoulliNB-Extra Trees,5,helena,0.7018,393.005125
Extra Tree-Logistic-Linear Discriminant-BernoulliNB-Gradient Boosting,5,helena,0.7119500000000001,462.44725
Extra Tree-Logistic-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,helena,0.7436,1322.7022499999998
Extra Tree-Logistic-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,helena,0.7206999999999999,132.59
Extra Tree-Logistic-Linear Discriminant-Extra Trees,4,helena,0.6944999999999999,422.8746249999999
Extra Tree-Logistic-Linear Discriminant-Extra Trees-Gradient Boosting,5,helena,0.67775,732.5447499999999
Extra Tree-Logistic-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,helena,0.6839,414.1581249999999
Extra Tree-Logistic-Linear Discriminant-Gradient Boosting,4,helena,0.7061000000000001,470.94849999999997
Extra Tree-Logistic-Linear Discriminant-Nearest Neighbors,4,helena,0.7466999999999999,1424.299375
Extra Tree-Logistic-Linear Discriminant-Nearest Neighbors-Extra Trees,5,helena,0.7009000000000001,1663.60175
Extra Tree-Logistic-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,helena,0.711,1715.334
Extra Tree-Logistic-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,helena,0.7215,1382.1883750000002
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant,4,helena,0.71065,140.759375
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,helena,0.7163499999999999,131.839
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,helena,0.6813499999999999,430.754
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,helena,0.6878,499.06600000000003
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,helena,0.7146,1372.5457500000002
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,helena,0.6960999999999999,181.08225000000002
Extra Tree-Logistic-Linear Discriminant-Random Forest (10 estimators),4,helena,0.7184999999999999,137.5245
Extra Tree-Logistic-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.6927999999999999,476.30075000000005
Extra Tree-Logistic-Multi-layer Perceptron,3,helena,0.7285499999999999,107.011875
Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB,4,helena,0.73505,112.499375
Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,helena,0.69525,395.90525
Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,helena,0.70465,471.632875
Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,helena,0.7377500000000001,1325.238125
Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,helena,0.7122999999999999,137.819875
Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees,4,helena,0.6839999999999999,411.486625
Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,helena,0.6719,734.545
Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,helena,0.67615,419.39287499999995
Extra Tree-Logistic-Multi-layer Perceptron-Gradient Boosting,4,helena,0.6950000000000001,477.31337500000006
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant,4,helena,0.6953,111.08149999999998
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,helena,0.7041,105.37887500000001
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,helena,0.6732,398.14625000000007
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,helena,0.6789999999999999,461.29675
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,helena,0.7011499999999999,1334.57225
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,helena,0.6828,145.5735
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,helena,0.68495,132.387875
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors,4,helena,0.7384000000000001,1416.0067500000002
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,helena,0.6917,1631.93575
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,helena,0.7024999999999999,1732.6875
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,helena,0.7106,1394.3635
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant,4,helena,0.69885,158.12337499999998
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,helena,0.7056,148.76025
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,helena,0.67255,440.084375
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,helena,0.67605,498.2263750000001
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,helena,0.7057,1372.79625
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,helena,0.6847,172.399625
Extra Tree-Logistic-Multi-layer Perceptron-Random Forest (10 estimators),4,helena,0.7045000000000001,149.143
Extra Tree-Logistic-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.6837,485.11775
Extra Tree-Logistic-Nearest Neighbors,3,helena,0.7988,1463.7305
Extra Tree-Logistic-Nearest Neighbors-Extra Trees,4,helena,0.73485,1754.8084999999999
Extra Tree-Logistic-Nearest Neighbors-Extra Trees-Gradient Boosting,5,helena,0.6995,2061.630375
Extra Tree-Logistic-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,helena,0.707,1681.5913749999997
Extra Tree-Logistic-Nearest Neighbors-Gradient Boosting,4,helena,0.7485999999999999,1834.596375
Extra Tree-Logistic-Nearest Neighbors-Random Forest (10 estimators),4,helena,0.7549,1481.899875
Extra Tree-Logistic-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,helena,0.719,1702.09425
Extra Tree-Logistic-Passive Aggressive,3,helena,0.825,104.34375
Extra Tree-Logistic-Passive Aggressive-BernoulliNB,4,helena,0.79395,104.06375
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Extra Trees,5,helena,0.7362,386.55037500000003
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Gradient Boosting,5,helena,0.7489,450.40075
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Nearest Neighbors,5,helena,0.78165,1319.505375
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Random Forest (10 estimators),5,helena,0.75355,123.95124999999999
Extra Tree-Logistic-Passive Aggressive-Extra Trees,4,helena,0.7387,431.43675
Extra Tree-Logistic-Passive Aggressive-Extra Trees-Gradient Boosting,5,helena,0.69875,720.402375
Extra Tree-Logistic-Passive Aggressive-Extra Trees-Random Forest (10 estimators),5,helena,0.7058500000000001,416.10975
Extra Tree-Logistic-Passive Aggressive-Gradient Boosting,4,helena,0.75615,481.01725000000005
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant,4,helena,0.75235,99.70000000000002
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-BernoulliNB,5,helena,0.74855,95.0025
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Extra Trees,5,helena,0.7018500000000001,398.137625
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Gradient Boosting,5,helena,0.7123499999999998,451.22687499999995
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Nearest Neighbors,5,helena,0.7503,1321.9564999999998
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Quadratic Discriminant,5,helena,0.7171500000000001,131.03287500000002
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Random Forest (10 estimators),5,helena,0.7240499999999999,125.577
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron,4,helena,0.7427000000000001,101.749125
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-BernoulliNB,5,helena,0.7397,105.3135
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Extra Trees,5,helena,0.69095,395.513
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Gradient Boosting,5,helena,0.70185,456.78799999999995
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Linear Discriminant,5,helena,0.7032,108.52587499999998
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Nearest Neighbors,5,helena,0.7423,1329.1976250000002
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Quadratic Discriminant,5,helena,0.7053,143.995375
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Random Forest (10 estimators),5,helena,0.71125,132.81025000000002
Extra Tree-Logistic-Passive Aggressive-Nearest Neighbors,4,helena,0.8008500000000001,1446.71075
Extra Tree-Logistic-Passive Aggressive-Nearest Neighbors-Extra Trees,5,helena,0.73805,1623.3027499999998
Extra Tree-Logistic-Passive Aggressive-Nearest Neighbors-Gradient Boosting,5,helena,0.7512500000000001,1698.508875
