ensembleDescription,k,dataset,errorRate,timeTaken
Linear Discriminant-Extra Trees-Gradient Boosting,3,airlines,0.35259999999999997,351.7933
Linear Discriminant-Extra Trees-Random Forest (10 estimators),3,airlines,0.36436,354.5081
Linear Discriminant-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,4,airlines,0.35372000000000003,321.72369999999995
Linear Discriminant-Gradient Boosting,2,airlines,0.35379999999999995,113.8942
Linear Discriminant-MultinomialNB,2,airlines,0.3684,96.7932
Linear Discriminant-MultinomialNB-Extra Trees,3,airlines,0.36332,359.49260000000004
Linear Discriminant-MultinomialNB-Extra Trees-Gradient Boosting,4,airlines,0.3527600000000001,332.4357
Linear Discriminant-MultinomialNB-Extra Trees-Random Forest (10 estimators),4,airlines,0.35684,349.5989
Linear Discriminant-MultinomialNB-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.354,325.8044
Linear Discriminant-MultinomialNB-Gradient Boosting,3,airlines,0.35512,127.15639999999999
Linear Discriminant-MultinomialNB-Nearest Neighbors,3,airlines,0.38960000000000006,2604.7653999999998
Linear Discriminant-MultinomialNB-Nearest Neighbors-Extra Trees,4,airlines,0.36656,2367.0166
Linear Discriminant-MultinomialNB-Nearest Neighbors-Extra Trees-Gradient Boosting,5,airlines,0.35619999999999996,2321.9845000000005
Linear Discriminant-MultinomialNB-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,airlines,0.36276,2403.3726999999994
Linear Discriminant-MultinomialNB-Nearest Neighbors-Gradient Boosting,4,airlines,0.35975999999999997,2314.4890000000005
Linear Discriminant-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),4,airlines,0.36519999999999997,2258.1621
Linear Discriminant-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35592000000000007,2167.9393
Linear Discriminant-MultinomialNB-Random Forest (10 estimators),3,airlines,0.36064,146.0769
Linear Discriminant-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,4,airlines,0.35375999999999996,142.3773
Linear Discriminant-Nearest Neighbors,2,airlines,0.38883999999999996,2205.3864999999996
Linear Discriminant-Nearest Neighbors-Extra Trees,3,airlines,0.36544000000000004,2736.0998000000004
Linear Discriminant-Nearest Neighbors-Extra Trees-Gradient Boosting,4,airlines,0.35595999999999994,2482.7006000000006
Linear Discriminant-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),4,airlines,0.36252,2434.367
Linear Discriminant-Nearest Neighbors-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35636,2384.5833000000002
Linear Discriminant-Nearest Neighbors-Gradient Boosting,3,airlines,0.35364,2469.4155
Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),3,airlines,0.36296,2397.4188000000004
Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,4,airlines,0.35600000000000004,2204.9981
Linear Discriminant-Quadratic Discriminant,2,airlines,0.36204000000000003,193.55180000000001
Linear Discriminant-Quadratic Discriminant-BernoulliNB,3,airlines,0.36907999999999996,229.24889999999996
Linear Discriminant-Quadratic Discriminant-BernoulliNB-Extra Trees,4,airlines,0.35636,444.0502
Linear Discriminant-Quadratic Discriminant-BernoulliNB-Extra Trees-Gradient Boosting,5,airlines,0.35572,430.717
Linear Discriminant-Quadratic Discriminant-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,airlines,0.36360000000000003,435.90200000000004
Linear Discriminant-Quadratic Discriminant-BernoulliNB-Gradient Boosting,4,airlines,0.35536,242.72519999999994
Linear Discriminant-Quadratic Discriminant-BernoulliNB-MultinomialNB,4,airlines,0.36376000000000003,227.52910000000003
Linear Discriminant-Quadratic Discriminant-BernoulliNB-MultinomialNB-Extra Trees,5,airlines,0.368,430.91549999999995
Linear Discriminant-Quadratic Discriminant-BernoulliNB-MultinomialNB-Gradient Boosting,5,airlines,0.36291999999999996,221.792
Linear Discriminant-Quadratic Discriminant-BernoulliNB-MultinomialNB-Nearest Neighbors,5,airlines,0.38580000000000003,2360.4844999999996
Linear Discriminant-Quadratic Discriminant-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,airlines,0.36572000000000005,234.45570000000004
Linear Discriminant-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,4,airlines,0.36088,2392.7362000000003
Linear Discriminant-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Extra Trees,5,airlines,0.36548,2614.6940999999997
Linear Discriminant-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,airlines,0.35708,2411.6769
Linear Discriminant-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.3632000000000001,2305.4222
Linear Discriminant-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),4,airlines,0.3568,239.7558
Linear Discriminant-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35484,251.78719999999998
Linear Discriminant-Quadratic Discriminant-Extra Trees,3,airlines,0.37524,508.2269
Linear Discriminant-Quadratic Discriminant-Extra Trees-Gradient Boosting,4,airlines,0.35219999999999996,419.7192
Linear Discriminant-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),4,airlines,0.36284,404.04060000000004
Linear Discriminant-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.3596800000000001,410.5532
Linear Discriminant-Quadratic Discriminant-Gradient Boosting,3,airlines,0.35784,232.9131
Linear Discriminant-Quadratic Discriminant-MultinomialNB,3,airlines,0.4412,206.481
Linear Discriminant-Quadratic Discriminant-MultinomialNB-Extra Trees,4,airlines,0.36312,418.3686000000001
Linear Discriminant-Quadratic Discriminant-MultinomialNB-Extra Trees-Gradient Boosting,5,airlines,0.3614,411.98969999999997
Linear Discriminant-Quadratic Discriminant-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,airlines,0.37016000000000004,415.0366000000001
Linear Discriminant-Quadratic Discriminant-MultinomialNB-Gradient Boosting,4,airlines,0.35604,218.6648
Linear Discriminant-Quadratic Discriminant-MultinomialNB-Nearest Neighbors,4,airlines,0.38572,2338.9916999999996
Linear Discriminant-Quadratic Discriminant-MultinomialNB-Nearest Neighbors-Extra Trees,5,airlines,0.38784,2438.0424999999996
Linear Discriminant-Quadratic Discriminant-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,airlines,0.3788,2280.5135999999998
Linear Discriminant-Quadratic Discriminant-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.38464,2272.9732
Linear Discriminant-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators),4,airlines,0.36036,220.05630000000002
Linear Discriminant-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35903999999999997,221.8408
Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,3,airlines,0.3952,2631.3807999999995
Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Extra Trees,4,airlines,0.3656400000000001,2463.9703999999997
Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Extra Trees-Gradient Boosting,5,airlines,0.3594,2438.9746999999998
Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,airlines,0.36948,2389.5554
Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,4,airlines,0.35536,2350.8704
Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),4,airlines,0.36268,2348.4986
Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.3568,2266.8476
Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),3,airlines,0.3718,295.06899999999996
Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,4,airlines,0.35168000000000005,238.35069999999996
Linear Discriminant-Random Forest (10 estimators),2,airlines,0.3606,119.1539
Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,3,airlines,0.35159999999999997,135.3759
Linear SVC,1,airlines,0.4452399999999999,84.4271
Linear SVC-BernoulliNB,2,airlines,0.39592,108.801
Linear SVC-BernoulliNB-Extra Trees,3,airlines,0.37091999999999997,320.09709999999995
Linear SVC-BernoulliNB-Extra Trees-Gradient Boosting,4,airlines,0.35903999999999997,343.7265
Linear SVC-BernoulliNB-Extra Trees-Random Forest (10 estimators),4,airlines,0.36576,366.0114
Linear SVC-BernoulliNB-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35971999999999993,368.8431
Linear SVC-BernoulliNB-Gradient Boosting,3,airlines,0.35936,136.1211
Linear SVC-BernoulliNB-MultinomialNB,3,airlines,0.40268,111.501
Linear SVC-BernoulliNB-MultinomialNB-Extra Trees,4,airlines,0.37408,325.10220000000004
Linear SVC-BernoulliNB-MultinomialNB-Extra Trees-Gradient Boosting,5,airlines,0.35912000000000005,347.2599
Linear SVC-BernoulliNB-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,airlines,0.36624,375.301
Linear SVC-BernoulliNB-MultinomialNB-Gradient Boosting,4,airlines,0.36744000000000004,136.00410000000002
Linear SVC-BernoulliNB-MultinomialNB-Nearest Neighbors,4,airlines,0.38792,2203.1317
Linear SVC-BernoulliNB-MultinomialNB-Nearest Neighbors-Extra Trees,5,airlines,0.37851999999999997,2518.5037
Linear SVC-BernoulliNB-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,airlines,0.3712000000000001,2321.8388999999997
Linear SVC-BernoulliNB-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.37892,2548.7741
Linear SVC-BernoulliNB-MultinomialNB-Random Forest (10 estimators),4,airlines,0.37371999999999994,150.88479999999998
Linear SVC-BernoulliNB-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.35888000000000003,164.00159999999997
Linear SVC-BernoulliNB-Nearest Neighbors,3,airlines,0.39136000000000004,2258.3
Linear SVC-BernoulliNB-Nearest Neighbors-Extra Trees,4,airlines,0.37912,2491.898
Linear SVC-BernoulliNB-Nearest Neighbors-Extra Trees-Gradient Boosting,5,airlines,0.36112,2661.2047000000002
Linear SVC-BernoulliNB-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,airlines,0.36624,2593.5205
Linear SVC-BernoulliNB-Nearest Neighbors-Gradient Boosting,4,airlines,0.37104,2467.6748
Linear SVC-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),4,airlines,0.3776,2327.7164000000002
Linear SVC-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.3614800000000001,2392.9978
Linear SVC-BernoulliNB-Random Forest (10 estimators),3,airlines,0.37107999999999997,137.02890000000005
Linear SVC-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,4,airlines,0.3604,152.12460000000002
Linear SVC-Decision Tree,2,airlines,0.41500000000000004,97.2884
Linear SVC-Decision Tree-BernoulliNB,3,airlines,0.38264000000000004,122.7212
Linear SVC-Decision Tree-BernoulliNB-Extra Trees,4,airlines,0.37148,375.01930000000004
Linear SVC-Decision Tree-BernoulliNB-Extra Trees-Gradient Boosting,5,airlines,0.36116,338.299
Linear SVC-Decision Tree-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,airlines,0.36888,374.9314999999999
Linear SVC-Decision Tree-BernoulliNB-Gradient Boosting,4,airlines,0.36388000000000004,142.4036
Linear SVC-Decision Tree-BernoulliNB-MultinomialNB,4,airlines,0.38304,125.04870000000001
Linear SVC-Decision Tree-BernoulliNB-MultinomialNB-Extra Trees,5,airlines,0.37383999999999995,325.37309999999997
Linear SVC-Decision Tree-BernoulliNB-MultinomialNB-Gradient Boosting,5,airlines,0.36624,141.1555
Linear SVC-Decision Tree-BernoulliNB-MultinomialNB-Nearest Neighbors,5,airlines,0.38708,2240.4007
Linear SVC-Decision Tree-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,airlines,0.37396,152.9478
Linear SVC-Decision Tree-BernoulliNB-Nearest Neighbors,4,airlines,0.38584000000000007,2263.3434
Linear SVC-Decision Tree-BernoulliNB-Nearest Neighbors-Extra Trees,5,airlines,0.37172,2370.1907
Linear SVC-Decision Tree-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,airlines,0.36528000000000005,2308.6715000000004
Linear SVC-Decision Tree-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.37156,2257.0497000000005
Linear SVC-Decision Tree-BernoulliNB-Random Forest (10 estimators),4,airlines,0.37008,151.25279999999998
Linear SVC-Decision Tree-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.36035999999999996,164.059
Linear SVC-Decision Tree-Extra Tree,3,airlines,0.4034000000000001,106.3915
Linear SVC-Decision Tree-Extra Tree-BernoulliNB,4,airlines,0.37932,126.26029999999999
Linear SVC-Decision Tree-Extra Tree-BernoulliNB-Extra Trees,5,airlines,0.37736000000000003,331.3065
Linear SVC-Decision Tree-Extra Tree-BernoulliNB-Gradient Boosting,5,airlines,0.36504,147.31019999999998
Linear SVC-Decision Tree-Extra Tree-BernoulliNB-MultinomialNB,5,airlines,0.38360000000000005,132.2569
Linear SVC-Decision Tree-Extra Tree-BernoulliNB-Nearest Neighbors,5,airlines,0.38160000000000005,2179.2497000000003
Linear SVC-Decision Tree-Extra Tree-BernoulliNB-Random Forest (10 estimators),5,airlines,0.37263999999999997,143.3861
Linear SVC-Decision Tree-Extra Tree-Extra Trees,4,airlines,0.38552000000000003,316.9885
Linear SVC-Decision Tree-Extra Tree-Extra Trees-Gradient Boosting,5,airlines,0.37244,323.74219999999997
Linear SVC-Decision Tree-Extra Tree-Extra Trees-Random Forest (10 estimators),5,airlines,0.37672000000000005,335.3450000000001
Linear SVC-Decision Tree-Extra Tree-Gradient Boosting,4,airlines,0.37516000000000005,121.7326
Linear SVC-Decision Tree-Extra Tree-Linear Discriminant,4,airlines,0.37536,110.8115
Linear SVC-Decision Tree-Extra Tree-Linear Discriminant-BernoulliNB,5,airlines,0.36552,129.90720000000002
Linear SVC-Decision Tree-Extra Tree-Linear Discriminant-Extra Trees,5,airlines,0.37371999999999994,315.4308
Linear SVC-Decision Tree-Extra Tree-Linear Discriminant-Gradient Boosting,5,airlines,0.36279999999999996,133.8443
Linear SVC-Decision Tree-Extra Tree-Linear Discriminant-MultinomialNB,5,airlines,0.37903999999999993,116.755
Linear SVC-Decision Tree-Extra Tree-Linear Discriminant-Nearest Neighbors,5,airlines,0.378,2243.1278
Linear SVC-Decision Tree-Extra Tree-Linear Discriminant-Quadratic Discriminant,5,airlines,0.38712,206.09350000000003
Linear SVC-Decision Tree-Extra Tree-Linear Discriminant-Random Forest (10 estimators),5,airlines,0.36876000000000003,132.7335
Linear SVC-Decision Tree-Extra Tree-Logistic,4,airlines,0.37772,117.54069999999999
Linear SVC-Decision Tree-Extra Tree-Logistic-BernoulliNB,5,airlines,0.36771999999999994,127.10220000000001
Linear SVC-Decision Tree-Extra Tree-Logistic-Extra Trees,5,airlines,0.37472000000000005,321.2115
Linear SVC-Decision Tree-Extra Tree-Logistic-Gradient Boosting,5,airlines,0.3643599999999999,126.50280000000001
Linear SVC-Decision Tree-Extra Tree-Logistic-Linear Discriminant,5,airlines,0.3638,108.95200000000003
Linear SVC-Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron,5,airlines,0.37344,112.09939999999999
Linear SVC-Decision Tree-Extra Tree-Logistic-MultinomialNB,5,airlines,0.3802,109.1022
Linear SVC-Decision Tree-Extra Tree-Logistic-Nearest Neighbors,5,airlines,0.3788,2169.3172
Linear SVC-Decision Tree-Extra Tree-Logistic-Passive Aggressive,5,airlines,0.38608,111.2963
Linear SVC-Decision Tree-Extra Tree-Logistic-Perceptron,5,airlines,0.38683999999999996,117.3939
Linear SVC-Decision Tree-Extra Tree-Logistic-Quadratic Discriminant,5,airlines,0.38724,198.7048
Linear SVC-Decision Tree-Extra Tree-Logistic-Random Forest (10 estimators),5,airlines,0.36988,135.207
Linear SVC-Decision Tree-Extra Tree-Logistic-Ridge,5,airlines,0.3636800000000001,119.45159999999998
Linear SVC-Decision Tree-Extra Tree-Logistic-SGD,5,airlines,0.38376,111.84969999999998
Linear SVC-Decision Tree-Extra Tree-Multi-layer Perceptron,4,airlines,0.38568,120.9636
Linear SVC-Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB,5,airlines,0.37748,136.96020000000001
Linear SVC-Decision Tree-Extra Tree-Multi-layer Perceptron-Extra Trees,5,airlines,0.38392,332.4382
Linear SVC-Decision Tree-Extra Tree-Multi-layer Perceptron-Gradient Boosting,5,airlines,0.37144000000000005,136.5445
Linear SVC-Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant,5,airlines,0.3728,121.61010000000002
Linear SVC-Decision Tree-Extra Tree-Multi-layer Perceptron-MultinomialNB,5,airlines,0.39688,113.9315
Linear SVC-Decision Tree-Extra Tree-Multi-layer Perceptron-Nearest Neighbors,5,airlines,0.38996,2227.0357
Linear SVC-Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant,5,airlines,0.4084,217.8053
Linear SVC-Decision Tree-Extra Tree-Multi-layer Perceptron-Random Forest (10 estimators),5,airlines,0.37892000000000003,142.0641
Linear SVC-Decision Tree-Extra Tree-MultinomialNB,4,airlines,0.39484,106.67559999999999
Linear SVC-Decision Tree-Extra Tree-MultinomialNB-Extra Trees,5,airlines,0.39028,312.5946
Linear SVC-Decision Tree-Extra Tree-MultinomialNB-Gradient Boosting,5,airlines,0.37820000000000004,138.897
Linear SVC-Decision Tree-Extra Tree-MultinomialNB-Nearest Neighbors,5,airlines,0.4034000000000001,2183.3964
Linear SVC-Decision Tree-Extra Tree-MultinomialNB-Random Forest (10 estimators),5,airlines,0.38588,138.56330000000003
Linear SVC-Decision Tree-Extra Tree-Nearest Neighbors,4,airlines,0.39915999999999996,2573.423
Linear SVC-Decision Tree-Extra Tree-Nearest Neighbors-Extra Trees,5,airlines,0.38756,2381.0804
Linear SVC-Decision Tree-Extra Tree-Nearest Neighbors-Gradient Boosting,5,airlines,0.37708,2232.0805
Linear SVC-Decision Tree-Extra Tree-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.38428,2242.2237
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive,4,airlines,0.4176,121.9115
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-BernoulliNB,5,airlines,0.38848000000000005,129.54670000000002
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-Extra Trees,5,airlines,0.39316000000000006,315.95379999999994
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-Gradient Boosting,5,airlines,0.38316,128.847
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-Linear Discriminant,5,airlines,0.38351999999999997,105.7536
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-Multi-layer Perceptron,5,airlines,0.39648,125.00280000000001
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-MultinomialNB,5,airlines,0.41007999999999994,109.04759999999999
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-Nearest Neighbors,5,airlines,0.40679999999999994,2171.4905000000003
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-Perceptron,5,airlines,0.42523999999999995,114.5481
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-Quadratic Discriminant,5,airlines,0.41628,202.29999999999998
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-Random Forest (10 estimators),5,airlines,0.39084,131.9932
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-Ridge,5,airlines,0.38352,118.5257
Linear SVC-Decision Tree-Extra Tree-Passive Aggressive-SGD,5,airlines,0.41495999999999994,117.99930000000002
Linear SVC-Decision Tree-Extra Tree-Perceptron,4,airlines,0.41032,116.1209
Linear SVC-Decision Tree-Extra Tree-Perceptron-BernoulliNB,5,airlines,0.39164000000000004,130.5368
Linear SVC-Decision Tree-Extra Tree-Perceptron-Extra Trees,5,airlines,0.39579999999999993,347.5478
Linear SVC-Decision Tree-Extra Tree-Perceptron-Gradient Boosting,5,airlines,0.3858,132.3127
Linear SVC-Decision Tree-Extra Tree-Perceptron-Linear Discriminant,5,airlines,0.38647999999999993,118.98829999999998
Linear SVC-Decision Tree-Extra Tree-Perceptron-Multi-layer Perceptron,5,airlines,0.40599999999999997,118.11590000000001
Linear SVC-Decision Tree-Extra Tree-Perceptron-MultinomialNB,5,airlines,0.41947999999999996,112.53030000000001
Linear SVC-Decision Tree-Extra Tree-Perceptron-Nearest Neighbors,5,airlines,0.40831999999999996,2195.9164
Linear SVC-Decision Tree-Extra Tree-Perceptron-Quadratic Discriminant,5,airlines,0.4293600000000001,212.1618
Linear SVC-Decision Tree-Extra Tree-Perceptron-Random Forest (10 estimators),5,airlines,0.39388,152.4845
Linear SVC-Decision Tree-Extra Tree-Perceptron-Ridge,5,airlines,0.38636,112.8991
Linear SVC-Decision Tree-Extra Tree-Perceptron-SGD,5,airlines,0.41644,114.1067
Linear SVC-Decision Tree-Extra Tree-Quadratic Discriminant,4,airlines,0.40004,201.5806
Linear SVC-Decision Tree-Extra Tree-Quadratic Discriminant-BernoulliNB,5,airlines,0.39228,228.8962
Linear SVC-Decision Tree-Extra Tree-Quadratic Discriminant-Extra Trees,5,airlines,0.3972,401.44710000000003
Linear SVC-Decision Tree-Extra Tree-Quadratic Discriminant-Gradient Boosting,5,airlines,0.38576,230.89679999999998
Linear SVC-Decision Tree-Extra Tree-Quadratic Discriminant-MultinomialNB,5,airlines,0.42684,211.7051
Linear SVC-Decision Tree-Extra Tree-Quadratic Discriminant-Nearest Neighbors,5,airlines,0.40800000000000003,2407.0516
Linear SVC-Decision Tree-Extra Tree-Quadratic Discriminant-Random Forest (10 estimators),5,airlines,0.39316,238.28360000000004
Linear SVC-Decision Tree-Extra Tree-Random Forest (10 estimators),4,airlines,0.38351999999999997,131.6386
Linear SVC-Decision Tree-Extra Tree-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.36804000000000003,154.1222
Linear SVC-Decision Tree-Extra Tree-Ridge,4,airlines,0.37524,112.83630000000001
Linear SVC-Decision Tree-Extra Tree-Ridge-BernoulliNB,5,airlines,0.3652,127.40239999999999
Linear SVC-Decision Tree-Extra Tree-Ridge-Extra Trees,5,airlines,0.37383999999999995,327.66270000000003
Linear SVC-Decision Tree-Extra Tree-Ridge-Gradient Boosting,5,airlines,0.36264,129.73129999999998
Linear SVC-Decision Tree-Extra Tree-Ridge-Linear Discriminant,5,airlines,0.36428,119.70659999999998
Linear SVC-Decision Tree-Extra Tree-Ridge-Multi-layer Perceptron,5,airlines,0.37276,123.5799
Linear SVC-Decision Tree-Extra Tree-Ridge-MultinomialNB,5,airlines,0.37868,107.75549999999998
Linear SVC-Decision Tree-Extra Tree-Ridge-Nearest Neighbors,5,airlines,0.37776,2178.7787
Linear SVC-Decision Tree-Extra Tree-Ridge-Quadratic Discriminant,5,airlines,0.38724,209.7959
Linear SVC-Decision Tree-Extra Tree-Ridge-Random Forest (10 estimators),5,airlines,0.36872,138.5419
Linear SVC-Decision Tree-Extra Tree-Ridge-SGD,5,airlines,0.38,118.4202
Linear SVC-Decision Tree-Extra Tree-SGD,4,airlines,0.40835999999999995,115.28010000000002
Linear SVC-Decision Tree-Extra Tree-SGD-BernoulliNB,5,airlines,0.38576,131.80800000000002
Linear SVC-Decision Tree-Extra Tree-SGD-Extra Trees,5,airlines,0.3902,313.9426
Linear SVC-Decision Tree-Extra Tree-SGD-Gradient Boosting,5,airlines,0.38084,128.1014
Linear SVC-Decision Tree-Extra Tree-SGD-Linear Discriminant,5,airlines,0.38039999999999996,120.48300000000002
Linear SVC-Decision Tree-Extra Tree-SGD-Multi-layer Perceptron,5,airlines,0.39408000000000004,121.503
Linear SVC-Decision Tree-Extra Tree-SGD-MultinomialNB,5,airlines,0.40679999999999994,121.79169999999999
Linear SVC-Decision Tree-Extra Tree-SGD-Nearest Neighbors,5,airlines,0.40431999999999996,2355.0795
Linear SVC-Decision Tree-Extra Tree-SGD-Quadratic Discriminant,5,airlines,0.41828000000000004,209.70850000000002
Linear SVC-Decision Tree-Extra Tree-SGD-Random Forest (10 estimators),5,airlines,0.38656,140.8992
Linear SVC-Decision Tree-Extra Trees,3,airlines,0.38791999999999993,356.23589999999996
Linear SVC-Decision Tree-Extra Trees-Gradient Boosting,4,airlines,0.36684,347.40490000000005
Linear SVC-Decision Tree-Extra Trees-Random Forest (10 estimators),4,airlines,0.37408,353.15239999999994
Linear SVC-Decision Tree-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,airlines,0.36312,339.87250000000006
Linear SVC-Decision Tree-Gradient Boosting,3,airlines,0.37528000000000006,126.30580000000002
Linear SVC-Decision Tree-Linear Discriminant,3,airlines,0.37472,103.497
Linear SVC-Decision Tree-Linear Discriminant-BernoulliNB,4,airlines,0.36507999999999996,120.00250000000001
Linear SVC-Decision Tree-Linear Discriminant-BernoulliNB-Extra Trees,5,airlines,0.36147999999999997,332.3633
Linear SVC-Decision Tree-Linear Discriminant-BernoulliNB-Gradient Boosting,5,airlines,0.355,145.23809999999997
Linear SVC-Decision Tree-Linear Discriminant-BernoulliNB-MultinomialNB,5,airlines,0.36648000000000003,130.14929999999998
Linear SVC-Decision Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,airlines,0.3670800000000001,2174.6883000000003
Linear SVC-Decision Tree-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,airlines,0.35991999999999996,154.0179
Linear SVC-Decision Tree-Linear Discriminant-Extra Trees,4,airlines,0.36595999999999995,313.5863
Linear SVC-Decision Tree-Linear Discriminant-Extra Trees-Gradient Boosting,5,airlines,0.3578,346.7826999999999
Linear SVC-Decision Tree-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,airlines,0.36404,343.0244
Linear SVC-Decision Tree-Linear Discriminant-Gradient Boosting,4,airlines,0.36075999999999997,118.23240000000001
Linear SVC-Decision Tree-Linear Discriminant-MultinomialNB,4,airlines,0.376,101.38319999999999
Linear SVC-Decision Tree-Linear Discriminant-MultinomialNB-Extra Trees,5,airlines,0.37128,323.6006
Linear SVC-Decision Tree-Linear Discriminant-MultinomialNB-Gradient Boosting,5,airlines,0.36123999999999995,132.51190000000003
Linear SVC-Decision Tree-Linear Discriminant-MultinomialNB-Nearest Neighbors,5,airlines,0.38311999999999996,2260.7774999999997
Linear SVC-Decision Tree-Linear Discriminant-MultinomialNB-Random Forest (10 estimators),5,airlines,0.36916,137.9155
Linear SVC-Decision Tree-Linear Discriminant-Nearest Neighbors,4,airlines,0.3815999999999999,2201.6161
Linear SVC-Decision Tree-Linear Discriminant-Nearest Neighbors-Extra Trees,5,airlines,0.36884,2428.621
Linear SVC-Decision Tree-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,airlines,0.36123999999999995,2294.5101999999997
Linear SVC-Decision Tree-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,airlines,0.36736,2271.1191
Linear SVC-Decision Tree-Linear Discriminant-Quadratic Discriminant,4,airlines,0.37295999999999996,198.161
Linear SVC-Decision Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,airlines,0.37032,219.45700000000002
Linear SVC-Decision Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,airlines,0.37760000000000005,408.31129999999996
Linear SVC-Decision Tree-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,airlines,0.36468000000000006,218.8089
Linear SVC-Decision Tree-Linear Discriminant-Quadratic Discriminant-MultinomialNB,5,airlines,0.40252,199.0146
