ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Extra Tree-Logistic-Extra Trees-Random Forest (10 estimators),5,car,0.13374445489985212,24.426399999999997
Decision Tree-Extra Tree-Logistic-Gradient Boosting,4,car,0.12565533001747548,8.6929
Decision Tree-Extra Tree-Logistic-Linear Discriminant,4,car,0.1377738943406372,6.1092
Decision Tree-Extra Tree-Logistic-Linear Discriminant-BernoulliNB,5,car,0.1447271138593897,5.809099999999999
Decision Tree-Extra Tree-Logistic-Linear Discriminant-Extra Trees,5,car,0.12156875924183357,22.1019
Decision Tree-Extra Tree-Logistic-Linear Discriminant-Gradient Boosting,5,car,0.11985145852937225,8.8787
Decision Tree-Extra Tree-Logistic-Linear Discriminant-MultinomialNB,5,car,0.151075413362011,5.7184
Decision Tree-Extra Tree-Logistic-Linear Discriminant-Nearest Neighbors,5,car,0.13142223417125956,19.6993
Decision Tree-Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant,5,car,0.14123202043285385,8.3232
Decision Tree-Extra Tree-Logistic-Linear Discriminant-Random Forest (10 estimators),5,car,0.13202043285387818,8.3623
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron,4,car,0.093194649818524,7.1738
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB,5,car,0.09956647398843929,7.416199999999999
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees,5,car,0.0914437424384998,21.2012
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Gradient Boosting,5,car,0.0879822556795268,8.712500000000002
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant,5,car,0.1047755074606802,7.6808
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-MultinomialNB,5,car,0.10997445893265226,7.0068
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors,5,car,0.09493883586503563,18.0089
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant,5,car,0.09839024062373976,11.948400000000001
Decision Tree-Extra Tree-Logistic-Multi-layer Perceptron-Random Forest (10 estimators),5,car,0.10015459067078906,9.610899999999999
Decision Tree-Extra Tree-Logistic-MultinomialNB,4,car,0.15747412286597662,5.9922
Decision Tree-Extra Tree-Logistic-MultinomialNB-Extra Trees,5,car,0.14242169646457856,23.259099999999997
Decision Tree-Extra Tree-Logistic-MultinomialNB-Gradient Boosting,5,car,0.14534211587578977,7.893300000000001
Decision Tree-Extra Tree-Logistic-MultinomialNB-Nearest Neighbors,5,car,0.15402943944078507,19.7113
Decision Tree-Extra Tree-Logistic-MultinomialNB-Random Forest (10 estimators),5,car,0.15401935744051617,8.6047
Decision Tree-Extra Tree-Logistic-Nearest Neighbors,4,car,0.14244858179862885,21.958899999999996
Decision Tree-Extra Tree-Logistic-Nearest Neighbors-Extra Trees,5,car,0.14011963973652372,37.5172
Decision Tree-Extra Tree-Logistic-Nearest Neighbors-Gradient Boosting,5,car,0.1320439575211722,25.427
Decision Tree-Extra Tree-Logistic-Nearest Neighbors-Random Forest (10 estimators),5,car,0.13782766500873772,21.1977
Decision Tree-Extra Tree-Logistic-Passive Aggressive,4,car,0.12618967603172468,6.684900000000001
Decision Tree-Extra Tree-Logistic-Passive Aggressive-BernoulliNB,5,car,0.1302527221400726,6.1064
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Extra Trees,5,car,0.11693439978491733,22.2517
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Gradient Boosting,5,car,0.11809382981583547,8.294500000000001
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Linear Discriminant,5,car,0.13719585965855627,5.594099999999999
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron,5,car,0.11228323699421965,6.420399999999999
Decision Tree-Extra Tree-Logistic-Passive Aggressive-MultinomialNB,5,car,0.1389198817045302,5.9458
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Nearest Neighbors,5,car,0.1233163059551015,17.820500000000003
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Perceptron,5,car,0.1331328135502084,6.001899999999999
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Quadratic Discriminant,5,car,0.1290630461083479,8.851600000000001
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Random Forest (10 estimators),5,car,0.1279372227449926,9.004399999999999
Decision Tree-Extra Tree-Logistic-Passive Aggressive-Ridge,5,car,0.14123538109961017,6.4101
Decision Tree-Extra Tree-Logistic-Passive Aggressive-SGD,5,car,0.13949455571985483,6.5828999999999995
Decision Tree-Extra Tree-Logistic-Perceptron,4,car,0.131439037505041,6.5054
Decision Tree-Extra Tree-Logistic-Perceptron-BernoulliNB,5,car,0.13840906035757491,6.1411999999999995
Decision Tree-Extra Tree-Logistic-Perceptron-Extra Trees,5,car,0.12391450463772011,21.3909
Decision Tree-Extra Tree-Logistic-Perceptron-Gradient Boosting,5,car,0.12509409866917592,8.012800000000002
Decision Tree-Extra Tree-Logistic-Perceptron-Linear Discriminant,5,car,0.1377806156741498,6.6607
Decision Tree-Extra Tree-Logistic-Perceptron-Multi-layer Perceptron,5,car,0.10997445893265223,6.3055
Decision Tree-Extra Tree-Logistic-Perceptron-MultinomialNB,5,car,0.15575682215351525,6.432300000000001
Decision Tree-Extra Tree-Logistic-Perceptron-Nearest Neighbors,5,car,0.13089124882376663,19.206200000000003
Decision Tree-Extra Tree-Logistic-Perceptron-Quadratic Discriminant,5,car,0.12908657077564187,7.1902
Decision Tree-Extra Tree-Logistic-Perceptron-Random Forest (10 estimators),5,car,0.1320372361876596,8.3128
Decision Tree-Extra Tree-Logistic-Perceptron-Ridge,5,car,0.15922503024600082,6.444599999999999
Decision Tree-Extra Tree-Logistic-Perceptron-SGD,5,car,0.14179997311466594,6.2995
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant,4,car,0.12213671192364565,7.880800000000001
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-BernoulliNB,5,car,0.14526145987363892,7.1038999999999985
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-Extra Trees,5,car,0.13428216158085762,23.074899999999996
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-Gradient Boosting,5,car,0.13719922032531254,9.3846
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-MultinomialNB,5,car,0.14988909799704261,7.655799999999999
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-Nearest Neighbors,5,car,0.13602970829412558,20.3033
Decision Tree-Extra Tree-Logistic-Quadratic Discriminant-Random Forest (10 estimators),5,car,0.13254133620110228,9.202499999999999
Decision Tree-Extra Tree-Logistic-Random Forest (10 estimators),4,car,0.13548864094636376,8.4666
Decision Tree-Extra Tree-Logistic-Random Forest (10 estimators)-Gradient Boosting,5,car,0.13087444548998522,11.225399999999999
Decision Tree-Extra Tree-Logistic-Ridge,4,car,0.152268450060492,6.859699999999999
Decision Tree-Extra Tree-Logistic-Ridge-BernoulliNB,5,car,0.15865035623067616,5.3018
Decision Tree-Extra Tree-Logistic-Ridge-Extra Trees,5,car,0.13490724559752654,23.7594
Decision Tree-Extra Tree-Logistic-Ridge-Gradient Boosting,5,car,0.13667159564457587,7.5369
Decision Tree-Extra Tree-Logistic-Ridge-Linear Discriminant,5,car,0.15455034278800914,7.101699999999999
Decision Tree-Extra Tree-Logistic-Ridge-Multi-layer Perceptron,5,car,0.1163362011022987,6.904000000000001
Decision Tree-Extra Tree-Logistic-Ridge-MultinomialNB,5,car,0.17196195725231886,5.9208
Decision Tree-Extra Tree-Logistic-Ridge-Nearest Neighbors,5,car,0.1476676972711386,19.1599
Decision Tree-Extra Tree-Logistic-Ridge-Quadratic Discriminant,5,car,0.14700564592015056,9.392999999999999
Decision Tree-Extra Tree-Logistic-Ridge-Random Forest (10 estimators),5,car,0.14708630192230138,8.592400000000001
Decision Tree-Extra Tree-Logistic-Ridge-SGD,5,car,0.15046377201236721,6.6268
Decision Tree-Extra Tree-Logistic-SGD,4,car,0.13024264013980374,6.931899999999999
Decision Tree-Extra Tree-Logistic-SGD-BernoulliNB,5,car,0.1331227315499395,6.8529
Decision Tree-Extra Tree-Logistic-SGD-Extra Trees,5,car,0.11692095711789219,19.843200000000003
Decision Tree-Extra Tree-Logistic-SGD-Gradient Boosting,5,car,0.11345274902540665,9.040400000000002
Decision Tree-Extra Tree-Logistic-SGD-Linear Discriminant,5,car,0.14238472913025946,6.1342
Decision Tree-Extra Tree-Logistic-SGD-Multi-layer Perceptron,5,car,0.11748890979970425,6.512600000000001
Decision Tree-Extra Tree-Logistic-SGD-MultinomialNB,5,car,0.14352399516063988,6.314299999999999
Decision Tree-Extra Tree-Logistic-SGD-Nearest Neighbors,5,car,0.1221467939239145,18.446099999999998
Decision Tree-Extra Tree-Logistic-SGD-Quadratic Discriminant,5,car,0.1383519290227181,9.1699
Decision Tree-Extra Tree-Logistic-SGD-Random Forest (10 estimators),5,car,0.12561164134964375,7.9030000000000005
Decision Tree-Extra Tree-Multi-layer Perceptron,3,car,0.08334453555585428,7.4064
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB,4,car,0.12563852668369405,7.003399999999999
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,car,0.12043285387820943,22.815900000000003
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,car,0.11235381099610162,8.815100000000003
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB-MultinomialNB,5,car,0.14359792982927813,6.703399999999999
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,car,0.12682484204866246,20.813899999999997
Decision Tree-Extra Tree-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,car,0.125662051350988,9.347999999999999
Decision Tree-Extra Tree-Multi-layer Perceptron-Extra Trees,4,car,0.11404758704126898,25.560100000000002
Decision Tree-Extra Tree-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,car,0.12913025944347356,25.3865
Decision Tree-Extra Tree-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,car,0.1221635972576959,22.2567
Decision Tree-Extra Tree-Multi-layer Perceptron-Gradient Boosting,4,car,0.11235381099610162,9.8926
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant,4,car,0.1082504368866783,6.656999999999999
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,car,0.11637316843661782,6.488300000000001
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,car,0.10420755477886812,23.1582
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,car,0.09843392929157144,9.993
