ensembleDescription,k,dataset,errorRate,timeTaken
Linear SVC-Decision Tree-Extra Tree-Ridge,4,MiniBooNE,0.09772,107.30919999999999
Linear SVC-Decision Tree-Extra Tree-Ridge-BernoulliNB,5,MiniBooNE,0.09476,96.6267
Linear SVC-Decision Tree-Extra Tree-Ridge-Extra Trees,5,MiniBooNE,0.0826,198.21740000000003
Linear SVC-Decision Tree-Extra Tree-Ridge-Gradient Boosting,5,MiniBooNE,0.08144,103.0316
Linear SVC-Decision Tree-Extra Tree-Ridge-Linear Discriminant,5,MiniBooNE,0.09291999999999999,96.2202
Linear SVC-Decision Tree-Extra Tree-Ridge-Multi-layer Perceptron,5,MiniBooNE,0.08560000000000001,101.06900000000002
Linear SVC-Decision Tree-Extra Tree-Ridge-Nearest Neighbors,5,MiniBooNE,0.08836,1656.9149000000002
Linear SVC-Decision Tree-Extra Tree-Ridge-Quadratic Discriminant,5,MiniBooNE,0.08975999999999998,104.8853
Linear SVC-Decision Tree-Extra Tree-Ridge-Random Forest (10 estimators),5,MiniBooNE,0.08420000000000001,111.20920000000001
Linear SVC-Decision Tree-Extra Tree-Ridge-SGD,5,MiniBooNE,0.09595999999999999,96.2533
Linear SVC-Decision Tree-Extra Tree-SGD,4,MiniBooNE,0.11624000000000001,103.50259999999999
Linear SVC-Decision Tree-Extra Tree-SGD-BernoulliNB,5,MiniBooNE,0.11132,109.0815
Linear SVC-Decision Tree-Extra Tree-SGD-Extra Trees,5,MiniBooNE,0.08732000000000001,201.20650000000003
Linear SVC-Decision Tree-Extra Tree-SGD-Gradient Boosting,5,MiniBooNE,0.08687999999999999,108.3006
Linear SVC-Decision Tree-Extra Tree-SGD-Linear Discriminant,5,MiniBooNE,0.09592,99.31130000000002
Linear SVC-Decision Tree-Extra Tree-SGD-Multi-layer Perceptron,5,MiniBooNE,0.09155999999999999,106.6576
Linear SVC-Decision Tree-Extra Tree-SGD-Nearest Neighbors,5,MiniBooNE,0.09724,1710.161
Linear SVC-Decision Tree-Extra Tree-SGD-Quadratic Discriminant,5,MiniBooNE,0.10272,103.917
Linear SVC-Decision Tree-Extra Tree-SGD-Random Forest (10 estimators),5,MiniBooNE,0.09052,108.5568
Linear SVC-Decision Tree-Extra Trees,3,MiniBooNE,0.08128,195.3219
Linear SVC-Decision Tree-Extra Trees-Gradient Boosting,4,MiniBooNE,0.07952,198.3666
Linear SVC-Decision Tree-Extra Trees-Random Forest (10 estimators),4,MiniBooNE,0.08428,201.20159999999998
Linear SVC-Decision Tree-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07427999999999998,202.23630000000003
Linear SVC-Decision Tree-Gradient Boosting,3,MiniBooNE,0.07988,107.81469999999999
Linear SVC-Decision Tree-Linear Discriminant,3,MiniBooNE,0.09444,94.5595
Linear SVC-Decision Tree-Linear Discriminant-BernoulliNB,4,MiniBooNE,0.10856000000000002,103.38609999999998
Linear SVC-Decision Tree-Linear Discriminant-BernoulliNB-Extra Trees,5,MiniBooNE,0.08664,192.6051
Linear SVC-Decision Tree-Linear Discriminant-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.08592000000000001,104.48389999999999
Linear SVC-Decision Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.09392,1641.1882
Linear SVC-Decision Tree-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.08996000000000001,105.6158
Linear SVC-Decision Tree-Linear Discriminant-Extra Trees,4,MiniBooNE,0.08736000000000001,193.44
Linear SVC-Decision Tree-Linear Discriminant-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07796,195.5691
Linear SVC-Decision Tree-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.07952,195.9484
Linear SVC-Decision Tree-Linear Discriminant-Gradient Boosting,4,MiniBooNE,0.08752,107.3182
Linear SVC-Decision Tree-Linear Discriminant-Nearest Neighbors,4,MiniBooNE,0.09547999999999998,1702.4471999999998
Linear SVC-Decision Tree-Linear Discriminant-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08248,1780.675
Linear SVC-Decision Tree-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08071999999999999,1663.3082000000002
Linear SVC-Decision Tree-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.08524000000000001,1684.5355
Linear SVC-Decision Tree-Linear Discriminant-Quadratic Discriminant,4,MiniBooNE,0.09312000000000001,103.7932
Linear SVC-Decision Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.09628,101.30510000000001
Linear SVC-Decision Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.08252000000000001,192.9116
Linear SVC-Decision Tree-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.08131999999999998,102.77940000000001
Linear SVC-Decision Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.08887999999999999,1640.2
Linear SVC-Decision Tree-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.08472,106.1854
Linear SVC-Decision Tree-Linear Discriminant-Random Forest (10 estimators),4,MiniBooNE,0.0914,105.35940000000001
Linear SVC-Decision Tree-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07896000000000002,109.14410000000001
Linear SVC-Decision Tree-Logistic,3,MiniBooNE,0.10788,102.3989
Linear SVC-Decision Tree-Logistic-BernoulliNB,4,MiniBooNE,0.12968,93.5275
Linear SVC-Decision Tree-Logistic-BernoulliNB-Extra Trees,5,MiniBooNE,0.09627999999999999,199.2353
Linear SVC-Decision Tree-Logistic-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.09475999999999998,104.79609999999998
Linear SVC-Decision Tree-Logistic-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.10611999999999999,1722.8294999999998
Linear SVC-Decision Tree-Logistic-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.09963999999999998,108.6872
Linear SVC-Decision Tree-Logistic-Extra Trees,4,MiniBooNE,0.10176,198.19520000000003
Linear SVC-Decision Tree-Logistic-Extra Trees-Gradient Boosting,5,MiniBooNE,0.08048000000000001,207.4712
Linear SVC-Decision Tree-Logistic-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08428000000000001,210.7817
Linear SVC-Decision Tree-Logistic-Gradient Boosting,4,MiniBooNE,0.1006,102.74300000000001
Linear SVC-Decision Tree-Logistic-Linear Discriminant,4,MiniBooNE,0.10804,91.1609
Linear SVC-Decision Tree-Logistic-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.10444000000000002,99.8605
Linear SVC-Decision Tree-Logistic-Linear Discriminant-Extra Trees,5,MiniBooNE,0.08984,191.22319999999996
Linear SVC-Decision Tree-Logistic-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.08975999999999999,104.7012
Linear SVC-Decision Tree-Logistic-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.09624,1691.4269
Linear SVC-Decision Tree-Logistic-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.09528,97.4216
Linear SVC-Decision Tree-Logistic-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.09315999999999999,104.2834
Linear SVC-Decision Tree-Logistic-Multi-layer Perceptron,4,MiniBooNE,0.10488,98.6838
Linear SVC-Decision Tree-Logistic-Multi-layer Perceptron-BernoulliNB,5,MiniBooNE,0.10036,100.8644
Linear SVC-Decision Tree-Logistic-Multi-layer Perceptron-Extra Trees,5,MiniBooNE,0.08328,193.41000000000003
Linear SVC-Decision Tree-Logistic-Multi-layer Perceptron-Gradient Boosting,5,MiniBooNE,0.08224000000000001,108.05309999999997
Linear SVC-Decision Tree-Logistic-Multi-layer Perceptron-Linear Discriminant,5,MiniBooNE,0.09315999999999999,94.819
Linear SVC-Decision Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors,5,MiniBooNE,0.09132000000000001,1651.3335
Linear SVC-Decision Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant,5,MiniBooNE,0.08975999999999999,96.01119999999999
Linear SVC-Decision Tree-Logistic-Multi-layer Perceptron-Random Forest (10 estimators),5,MiniBooNE,0.08675999999999999,109.35560000000001
Linear SVC-Decision Tree-Logistic-Nearest Neighbors,4,MiniBooNE,0.11268,1665.3167
Linear SVC-Decision Tree-Logistic-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08896,1828.1482
Linear SVC-Decision Tree-Logistic-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08675999999999999,1958.6484
Linear SVC-Decision Tree-Logistic-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.09204000000000001,1795.3817
Linear SVC-Decision Tree-Logistic-Passive Aggressive,4,MiniBooNE,0.12064000000000001,87.7299
Linear SVC-Decision Tree-Logistic-Passive Aggressive-BernoulliNB,5,MiniBooNE,0.11632,95.9526
Linear SVC-Decision Tree-Logistic-Passive Aggressive-Extra Trees,5,MiniBooNE,0.09667999999999999,188.3687
Linear SVC-Decision Tree-Logistic-Passive Aggressive-Gradient Boosting,5,MiniBooNE,0.09524,103.84399999999998
Linear SVC-Decision Tree-Logistic-Passive Aggressive-Linear Discriminant,5,MiniBooNE,0.10296000000000001,91.3628
Linear SVC-Decision Tree-Logistic-Passive Aggressive-Multi-layer Perceptron,5,MiniBooNE,0.09992000000000001,92.9344
Linear SVC-Decision Tree-Logistic-Passive Aggressive-Nearest Neighbors,5,MiniBooNE,0.10596000000000001,1644.6823
Linear SVC-Decision Tree-Logistic-Passive Aggressive-Perceptron,5,MiniBooNE,0.1214,92.1918
Linear SVC-Decision Tree-Logistic-Passive Aggressive-Quadratic Discriminant,5,MiniBooNE,0.10948,97.5853
Linear SVC-Decision Tree-Logistic-Passive Aggressive-Random Forest (10 estimators),5,MiniBooNE,0.09952,102.6288
Linear SVC-Decision Tree-Logistic-Passive Aggressive-Ridge,5,MiniBooNE,0.10371999999999999,94.4026
Linear SVC-Decision Tree-Logistic-Passive Aggressive-SGD,5,MiniBooNE,0.11996,92.88649999999998
Linear SVC-Decision Tree-Logistic-Perceptron,4,MiniBooNE,0.1396,92.70430000000002
Linear SVC-Decision Tree-Logistic-Perceptron-BernoulliNB,5,MiniBooNE,0.12736,98.0623
Linear SVC-Decision Tree-Logistic-Perceptron-Extra Trees,5,MiniBooNE,0.10031999999999999,189.0188
Linear SVC-Decision Tree-Logistic-Perceptron-Gradient Boosting,5,MiniBooNE,0.0992,104.50050000000002
Linear SVC-Decision Tree-Logistic-Perceptron-Linear Discriminant,5,MiniBooNE,0.10768,96.40110000000001
Linear SVC-Decision Tree-Logistic-Perceptron-Multi-layer Perceptron,5,MiniBooNE,0.10364,100.41380000000001
Linear SVC-Decision Tree-Logistic-Perceptron-Nearest Neighbors,5,MiniBooNE,0.11176000000000001,1627.2691999999997
Linear SVC-Decision Tree-Logistic-Perceptron-Quadratic Discriminant,5,MiniBooNE,0.11035999999999999,99.9349
Linear SVC-Decision Tree-Logistic-Perceptron-Random Forest (10 estimators),5,MiniBooNE,0.10371999999999999,101.0942
Linear SVC-Decision Tree-Logistic-Perceptron-Ridge,5,MiniBooNE,0.1082,97.22049999999999
Linear SVC-Decision Tree-Logistic-Perceptron-SGD,5,MiniBooNE,0.14100000000000001,98.2021
Linear SVC-Decision Tree-Logistic-Quadratic Discriminant,4,MiniBooNE,0.10684,97.25539999999998
Linear SVC-Decision Tree-Logistic-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.10764,112.95450000000001
Linear SVC-Decision Tree-Logistic-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.08548000000000001,200.0039
Linear SVC-Decision Tree-Logistic-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.08403999999999999,105.9502
Linear SVC-Decision Tree-Logistic-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.0954,1728.1634
Linear SVC-Decision Tree-Logistic-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.09036,108.51669999999999
Linear SVC-Decision Tree-Logistic-Random Forest (10 estimators),4,MiniBooNE,0.10407999999999999,102.5613
Linear SVC-Decision Tree-Logistic-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.08327999999999999,125.5953
Linear SVC-Decision Tree-Logistic-Ridge,4,MiniBooNE,0.1086,91.94279999999999
Linear SVC-Decision Tree-Logistic-Ridge-BernoulliNB,5,MiniBooNE,0.10428000000000001,98.77059999999999
Linear SVC-Decision Tree-Logistic-Ridge-Extra Trees,5,MiniBooNE,0.09004,193.42909999999998
Linear SVC-Decision Tree-Logistic-Ridge-Gradient Boosting,5,MiniBooNE,0.08964000000000001,100.2719
Linear SVC-Decision Tree-Logistic-Ridge-Linear Discriminant,5,MiniBooNE,0.09691999999999999,96.2379
Linear SVC-Decision Tree-Logistic-Ridge-Multi-layer Perceptron,5,MiniBooNE,0.09303999999999998,94.5273
Linear SVC-Decision Tree-Logistic-Ridge-Nearest Neighbors,5,MiniBooNE,0.09644,1639.7778000000003
Linear SVC-Decision Tree-Logistic-Ridge-Quadratic Discriminant,5,MiniBooNE,0.09507999999999998,96.4242
Linear SVC-Decision Tree-Logistic-Ridge-Random Forest (10 estimators),5,MiniBooNE,0.09292,101.2246
Linear SVC-Decision Tree-Logistic-Ridge-SGD,5,MiniBooNE,0.10664,91.2282
Linear SVC-Decision Tree-Logistic-SGD,4,MiniBooNE,0.13456,90.27640000000001
Linear SVC-Decision Tree-Logistic-SGD-BernoulliNB,5,MiniBooNE,0.12575999999999998,96.922
Linear SVC-Decision Tree-Logistic-SGD-Extra Trees,5,MiniBooNE,0.0994,195.76800000000003
Linear SVC-Decision Tree-Logistic-SGD-Gradient Boosting,5,MiniBooNE,0.09783999999999998,95.53240000000001
Linear SVC-Decision Tree-Logistic-SGD-Linear Discriminant,5,MiniBooNE,0.10632,93.15270000000001
Linear SVC-Decision Tree-Logistic-SGD-Multi-layer Perceptron,5,MiniBooNE,0.10328,92.5872
Linear SVC-Decision Tree-Logistic-SGD-Nearest Neighbors,5,MiniBooNE,0.11128,1648.2292000000002
Linear SVC-Decision Tree-Logistic-SGD-Quadratic Discriminant,5,MiniBooNE,0.11212,100.54959999999998
Linear SVC-Decision Tree-Logistic-SGD-Random Forest (10 estimators),5,MiniBooNE,0.1028,96.8579
Linear SVC-Decision Tree-Multi-layer Perceptron,3,MiniBooNE,0.08756,97.81570000000002
Linear SVC-Decision Tree-Multi-layer Perceptron-BernoulliNB,4,MiniBooNE,0.10507999999999999,99.215
Linear SVC-Decision Tree-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,MiniBooNE,0.08199999999999999,195.70170000000002
Linear SVC-Decision Tree-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.081,107.0359
Linear SVC-Decision Tree-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.08915999999999999,1653.2813999999998
Linear SVC-Decision Tree-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.08520000000000001,108.70660000000001
Linear SVC-Decision Tree-Multi-layer Perceptron-Extra Trees,4,MiniBooNE,0.0834,203.12359999999998
Linear SVC-Decision Tree-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,MiniBooNE,0.0738,194.04319999999998
Linear SVC-Decision Tree-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.076,199.31080000000003
Linear SVC-Decision Tree-Multi-layer Perceptron-Gradient Boosting,4,MiniBooNE,0.08164,108.3934
Linear SVC-Decision Tree-Multi-layer Perceptron-Linear Discriminant,4,MiniBooNE,0.09223999999999999,102.89910000000002
Linear SVC-Decision Tree-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.09108000000000001,94.99620000000002
Linear SVC-Decision Tree-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,MiniBooNE,0.08136000000000002,191.95790000000002
Linear SVC-Decision Tree-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.07992,105.4446
Linear SVC-Decision Tree-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.08552,1636.7811000000002
Linear SVC-Decision Tree-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.08584,102.93870000000001
Linear SVC-Decision Tree-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.08324,103.54990000000001
Linear SVC-Decision Tree-Multi-layer Perceptron-Nearest Neighbors,4,MiniBooNE,0.09244000000000001,1725.6427000000003
Linear SVC-Decision Tree-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.07864000000000002,1768.2275999999997
Linear SVC-Decision Tree-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.07776,1690.1390999999999
Linear SVC-Decision Tree-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.08156000000000001,1684.9434
Linear SVC-Decision Tree-Multi-layer Perceptron-Quadratic Discriminant,4,MiniBooNE,0.0864,99.2393
Linear SVC-Decision Tree-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.09268,103.06649999999999
Linear SVC-Decision Tree-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.07827999999999999,195.9986
Linear SVC-Decision Tree-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.07836,103.901
Linear SVC-Decision Tree-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.08592,1699.7544000000003
Linear SVC-Decision Tree-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.0798,110.98240000000001
Linear SVC-Decision Tree-Multi-layer Perceptron-Random Forest (10 estimators),4,MiniBooNE,0.08768000000000001,107.7077
Linear SVC-Decision Tree-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07487999999999999,111.4043
Linear SVC-Decision Tree-Nearest Neighbors,3,MiniBooNE,0.09416,1703.6906999999999
Linear SVC-Decision Tree-Nearest Neighbors-Extra Trees,4,MiniBooNE,0.08832000000000001,1770.7532999999999
Linear SVC-Decision Tree-Nearest Neighbors-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07488000000000002,1758.6565000000003
Linear SVC-Decision Tree-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.07832000000000001,1731.2904999999998
Linear SVC-Decision Tree-Nearest Neighbors-Gradient Boosting,4,MiniBooNE,0.08632,1742.2316000000003
Linear SVC-Decision Tree-Nearest Neighbors-Random Forest (10 estimators),4,MiniBooNE,0.092,1778.4535
Linear SVC-Decision Tree-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07695999999999999,1675.8841
Linear SVC-Decision Tree-Passive Aggressive,3,MiniBooNE,0.11068,108.6969
Linear SVC-Decision Tree-Passive Aggressive-BernoulliNB,4,MiniBooNE,0.12132000000000001,98.8561
Linear SVC-Decision Tree-Passive Aggressive-BernoulliNB-Extra Trees,5,MiniBooNE,0.09508,197.27200000000002
Linear SVC-Decision Tree-Passive Aggressive-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.09383999999999999,105.16229999999999
Linear SVC-Decision Tree-Passive Aggressive-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.10564,1651.0032999999999
Linear SVC-Decision Tree-Passive Aggressive-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.09820000000000001,109.41220000000001
Linear SVC-Decision Tree-Passive Aggressive-Extra Trees,4,MiniBooNE,0.09448,187.5862
Linear SVC-Decision Tree-Passive Aggressive-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07824,190.06840000000003
Linear SVC-Decision Tree-Passive Aggressive-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08176,197.1122
Linear SVC-Decision Tree-Passive Aggressive-Gradient Boosting,4,MiniBooNE,0.09319999999999999,104.68260000000001
Linear SVC-Decision Tree-Passive Aggressive-Linear Discriminant,4,MiniBooNE,0.10228,97.247
Linear SVC-Decision Tree-Passive Aggressive-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.10279999999999997,97.4986
Linear SVC-Decision Tree-Passive Aggressive-Linear Discriminant-Extra Trees,5,MiniBooNE,0.08759999999999998,192.9681
Linear SVC-Decision Tree-Passive Aggressive-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.08668000000000001,99.83009999999999
Linear SVC-Decision Tree-Passive Aggressive-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.09504,1694.2266000000004
Linear SVC-Decision Tree-Passive Aggressive-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.1006,98.3011
Linear SVC-Decision Tree-Passive Aggressive-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.09020000000000002,103.2961
Linear SVC-Decision Tree-Passive Aggressive-Multi-layer Perceptron,4,MiniBooNE,0.09884000000000001,98.0005
Linear SVC-Decision Tree-Passive Aggressive-Multi-layer Perceptron-BernoulliNB,5,MiniBooNE,0.0994,98.557
Linear SVC-Decision Tree-Passive Aggressive-Multi-layer Perceptron-Extra Trees,5,MiniBooNE,0.08272000000000002,199.3295
Linear SVC-Decision Tree-Passive Aggressive-Multi-layer Perceptron-Gradient Boosting,5,MiniBooNE,0.0814,105.21520000000001
Linear SVC-Decision Tree-Passive Aggressive-Multi-layer Perceptron-Linear Discriminant,5,MiniBooNE,0.09112,106.49289999999999
Linear SVC-Decision Tree-Passive Aggressive-Multi-layer Perceptron-Nearest Neighbors,5,MiniBooNE,0.09015999999999999,1722.4112999999998
Linear SVC-Decision Tree-Passive Aggressive-Multi-layer Perceptron-Quadratic Discriminant,5,MiniBooNE,0.0972,109.2895
Linear SVC-Decision Tree-Passive Aggressive-Multi-layer Perceptron-Random Forest (10 estimators),5,MiniBooNE,0.08584000000000001,110.01759999999999
Linear SVC-Decision Tree-Passive Aggressive-Nearest Neighbors,4,MiniBooNE,0.10556000000000001,1666.2705
Linear SVC-Decision Tree-Passive Aggressive-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08732000000000001,1729.9529000000002
Linear SVC-Decision Tree-Passive Aggressive-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08556000000000001,1672.0148999999997
Linear SVC-Decision Tree-Passive Aggressive-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.09003999999999998,1652.2452
Linear SVC-Decision Tree-Passive Aggressive-Perceptron,4,MiniBooNE,0.12756,97.4867
Linear SVC-Decision Tree-Passive Aggressive-Perceptron-BernoulliNB,5,MiniBooNE,0.12492,110.3135
Linear SVC-Decision Tree-Passive Aggressive-Perceptron-Extra Trees,5,MiniBooNE,0.09676,197.7848
Linear SVC-Decision Tree-Passive Aggressive-Perceptron-Gradient Boosting,5,MiniBooNE,0.0962,105.3915
Linear SVC-Decision Tree-Passive Aggressive-Perceptron-Linear Discriminant,5,MiniBooNE,0.10376,106.9031
Linear SVC-Decision Tree-Passive Aggressive-Perceptron-Multi-layer Perceptron,5,MiniBooNE,0.10124,110.82800000000002
Linear SVC-Decision Tree-Passive Aggressive-Perceptron-Nearest Neighbors,5,MiniBooNE,0.10812,1785.7078000000001
Linear SVC-Decision Tree-Passive Aggressive-Perceptron-Quadratic Discriminant,5,MiniBooNE,0.11831999999999998,110.3151
Linear SVC-Decision Tree-Passive Aggressive-Perceptron-Random Forest (10 estimators),5,MiniBooNE,0.10004000000000002,113.70610000000002
Linear SVC-Decision Tree-Passive Aggressive-Perceptron-Ridge,5,MiniBooNE,0.1042,119.4734
Linear SVC-Decision Tree-Passive Aggressive-Perceptron-SGD,5,MiniBooNE,0.13887999999999998,106.4881
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant,4,MiniBooNE,0.10736000000000001,102.5877
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.11747999999999999,101.31230000000001
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.0918,193.3556
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.09051999999999999,107.66839999999998
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.10216,1642.3821
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.09544000000000001,112.6597
Linear SVC-Decision Tree-Passive Aggressive-Random Forest (10 estimators),4,MiniBooNE,0.0978,96.7039
Linear SVC-Decision Tree-Passive Aggressive-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.08091999999999999,105.7028
Linear SVC-Decision Tree-Passive Aggressive-Ridge,4,MiniBooNE,0.10279999999999997,102.92099999999998
Linear SVC-Decision Tree-Passive Aggressive-Ridge-BernoulliNB,5,MiniBooNE,0.10291999999999998,103.3868
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Extra Trees,5,MiniBooNE,0.08788,192.6418
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Gradient Boosting,5,MiniBooNE,0.08664000000000001,102.16510000000001
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Linear Discriminant,5,MiniBooNE,0.09544,106.74769999999998
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Multi-layer Perceptron,5,MiniBooNE,0.09132000000000001,111.75130000000001
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Nearest Neighbors,5,MiniBooNE,0.09516,1716.9392
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Quadratic Discriminant,5,MiniBooNE,0.10044,107.5127
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Random Forest (10 estimators),5,MiniBooNE,0.09,101.82339999999999
Linear SVC-Decision Tree-Passive Aggressive-Ridge-SGD,5,MiniBooNE,0.10332,101.94660000000002
Linear SVC-Decision Tree-Passive Aggressive-SGD,4,MiniBooNE,0.12131999999999998,97.9748
Linear SVC-Decision Tree-Passive Aggressive-SGD-BernoulliNB,5,MiniBooNE,0.12120000000000002,101.203
Linear SVC-Decision Tree-Passive Aggressive-SGD-Extra Trees,5,MiniBooNE,0.09580000000000001,189.9636
Linear SVC-Decision Tree-Passive Aggressive-SGD-Gradient Boosting,5,MiniBooNE,0.09412000000000001,105.69859999999998
Linear SVC-Decision Tree-Passive Aggressive-SGD-Linear Discriminant,5,MiniBooNE,0.10307999999999999,94.6104
Linear SVC-Decision Tree-Passive Aggressive-SGD-Multi-layer Perceptron,5,MiniBooNE,0.10052000000000001,99.082
Linear SVC-Decision Tree-Passive Aggressive-SGD-Nearest Neighbors,5,MiniBooNE,0.10711999999999999,1718.2697
Linear SVC-Decision Tree-Passive Aggressive-SGD-Quadratic Discriminant,5,MiniBooNE,0.11748,101.84909999999999
Linear SVC-Decision Tree-Passive Aggressive-SGD-Random Forest (10 estimators),5,MiniBooNE,0.09836000000000002,103.7529
Linear SVC-Decision Tree-Perceptron,3,MiniBooNE,0.11568,104.75390000000002
Linear SVC-Decision Tree-Perceptron-BernoulliNB,4,MiniBooNE,0.14176,100.16480000000001
Linear SVC-Decision Tree-Perceptron-BernoulliNB-Extra Trees,5,MiniBooNE,0.09724000000000002,198.83880000000002
Linear SVC-Decision Tree-Perceptron-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.09628,105.9005
