ensembleDescription,k,dataset,errorRate,timeTaken
Linear SVC-Logistic-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,Australian,0.14202898550724635,4.6822
Linear SVC-Logistic-Multi-layer Perceptron-MultinomialNB,4,Australian,0.16376811594202897,3.2901000000000002
Linear SVC-Logistic-Multi-layer Perceptron-MultinomialNB-Extra Trees,5,Australian,0.14202898550724638,17.099600000000002
Linear SVC-Logistic-Multi-layer Perceptron-MultinomialNB-Gradient Boosting,5,Australian,0.1449275362318841,3.3004000000000007
Linear SVC-Logistic-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors,5,Australian,0.17536231884057968,6.9001
Linear SVC-Logistic-Multi-layer Perceptron-MultinomialNB-Random Forest (10 estimators),5,Australian,0.13768115942028983,5.3997
Linear SVC-Logistic-Multi-layer Perceptron-Nearest Neighbors,4,Australian,0.1681159420289855,7.1008
Linear SVC-Logistic-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,Australian,0.14202898550724635,19.197499999999998
Linear SVC-Logistic-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,Australian,0.15072463768115943,6.602900000000001
Linear SVC-Logistic-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.1391304347826087,8.298300000000001
Linear SVC-Logistic-Multi-layer Perceptron-Quadratic Discriminant,4,Australian,0.2,3.3001999999999994
Linear SVC-Logistic-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,Australian,0.1405797101449275,3.4982000000000006
Linear SVC-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,Australian,0.14202898550724635,16.999899999999997
Linear SVC-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,Australian,0.14492753623188406,3.5057
Linear SVC-Logistic-Multi-layer Perceptron-Quadratic Discriminant-MultinomialNB,5,Australian,0.16231884057971013,3.2994
Linear SVC-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,Australian,0.16666666666666666,6.999900000000001
Linear SVC-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,Australian,0.136231884057971,4.2004
Linear SVC-Logistic-Multi-layer Perceptron-Random Forest (10 estimators),4,Australian,0.136231884057971,5.0999
Linear SVC-Logistic-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14347826086956522,5.1000000000000005
Linear SVC-Logistic-MultinomialNB,3,Australian,0.17391304347826086,2.2003
Linear SVC-Logistic-MultinomialNB-Extra Trees,4,Australian,0.16376811594202897,15.299299999999999
Linear SVC-Logistic-MultinomialNB-Extra Trees-Gradient Boosting,5,Australian,0.14782608695652175,17.1012
Linear SVC-Logistic-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,Australian,0.14057971014492754,18.1952
Linear SVC-Logistic-MultinomialNB-Gradient Boosting,4,Australian,0.16666666666666669,3.3001000000000005
Linear SVC-Logistic-MultinomialNB-Nearest Neighbors,4,Australian,0.20434782608695654,5.989799999999999
Linear SVC-Logistic-MultinomialNB-Nearest Neighbors-Extra Trees,5,Australian,0.16376811594202895,18.9982
Linear SVC-Logistic-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,Australian,0.16666666666666666,8.0048
Linear SVC-Logistic-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.16376811594202897,8.6997
Linear SVC-Logistic-MultinomialNB-Random Forest (10 estimators),4,Australian,0.1579710144927536,4.0981000000000005
Linear SVC-Logistic-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14202898550724635,4.0988
Linear SVC-Logistic-Nearest Neighbors,3,Australian,0.18260869565217389,6.1992
Linear SVC-Logistic-Nearest Neighbors-Extra Trees,4,Australian,0.16666666666666669,20.3997
Linear SVC-Logistic-Nearest Neighbors-Extra Trees-Gradient Boosting,5,Australian,0.14202898550724635,20.8965
Linear SVC-Logistic-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,Australian,0.13768115942028986,23.1041
Linear SVC-Logistic-Nearest Neighbors-Gradient Boosting,4,Australian,0.1695652173913043,7.1015999999999995
Linear SVC-Logistic-Nearest Neighbors-Random Forest (10 estimators),4,Australian,0.1681159420289855,8.6005
Linear SVC-Logistic-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14202898550724638,9.299699999999998
Linear SVC-Logistic-Passive Aggressive,3,Australian,0.19130434782608693,2.8003000000000005
Linear SVC-Logistic-Passive Aggressive-BernoulliNB,4,Australian,0.1826086956521739,3.0994
Linear SVC-Logistic-Passive Aggressive-BernoulliNB-Extra Trees,5,Australian,0.1434782608695652,15.2001
Linear SVC-Logistic-Passive Aggressive-BernoulliNB-Gradient Boosting,5,Australian,0.14057971014492754,3.3994999999999997
Linear SVC-Logistic-Passive Aggressive-BernoulliNB-MultinomialNB,5,Australian,0.15942028985507245,3.1991000000000005
Linear SVC-Logistic-Passive Aggressive-BernoulliNB-Nearest Neighbors,5,Australian,0.17101449275362318,6.6992
Linear SVC-Logistic-Passive Aggressive-BernoulliNB-Random Forest (10 estimators),5,Australian,0.13623188405797101,4.199599999999999
Linear SVC-Logistic-Passive Aggressive-Extra Trees,4,Australian,0.1782608695652174,17.104099999999995
Linear SVC-Logistic-Passive Aggressive-Extra Trees-Gradient Boosting,5,Australian,0.13768115942028986,16.6984
Linear SVC-Logistic-Passive Aggressive-Extra Trees-Random Forest (10 estimators),5,Australian,0.13333333333333333,17.695299999999996
Linear SVC-Logistic-Passive Aggressive-Gradient Boosting,4,Australian,0.17681159420289855,3.5996
Linear SVC-Logistic-Passive Aggressive-Linear Discriminant,4,Australian,0.18840579710144928,2.5006999999999997
Linear SVC-Logistic-Passive Aggressive-Linear Discriminant-BernoulliNB,5,Australian,0.14347826086956522,2.8005999999999998
Linear SVC-Logistic-Passive Aggressive-Linear Discriminant-Extra Trees,5,Australian,0.14782608695652172,15.699700000000002
Linear SVC-Logistic-Passive Aggressive-Linear Discriminant-Gradient Boosting,5,Australian,0.1463768115942029,2.8004
Linear SVC-Logistic-Passive Aggressive-Linear Discriminant-MultinomialNB,5,Australian,0.16521739130434782,2.4998
Linear SVC-Logistic-Passive Aggressive-Linear Discriminant-Nearest Neighbors,5,Australian,0.17681159420289855,7.000200000000001
Linear SVC-Logistic-Passive Aggressive-Linear Discriminant-Quadratic Discriminant,5,Australian,0.1826086956521739,2.7996
Linear SVC-Logistic-Passive Aggressive-Linear Discriminant-Random Forest (10 estimators),5,Australian,0.14202898550724638,4.200699999999999
Linear SVC-Logistic-Passive Aggressive-Multi-layer Perceptron,4,Australian,0.17971014492753623,2.7999
Linear SVC-Logistic-Passive Aggressive-Multi-layer Perceptron-BernoulliNB,5,Australian,0.13768115942028986,3.3000999999999996
Linear SVC-Logistic-Passive Aggressive-Multi-layer Perceptron-Extra Trees,5,Australian,0.13623188405797101,16.702
Linear SVC-Logistic-Passive Aggressive-Multi-layer Perceptron-Gradient Boosting,5,Australian,0.14202898550724638,3.6003
Linear SVC-Logistic-Passive Aggressive-Multi-layer Perceptron-Linear Discriminant,5,Australian,0.1463768115942029,3.5995999999999997
Linear SVC-Logistic-Passive Aggressive-Multi-layer Perceptron-MultinomialNB,5,Australian,0.16521739130434782,3.1002
Linear SVC-Logistic-Passive Aggressive-Multi-layer Perceptron-Nearest Neighbors,5,Australian,0.16521739130434782,6.8991
Linear SVC-Logistic-Passive Aggressive-Multi-layer Perceptron-Quadratic Discriminant,5,Australian,0.17536231884057968,3.3999
Linear SVC-Logistic-Passive Aggressive-Multi-layer Perceptron-Random Forest (10 estimators),5,Australian,0.13623188405797101,5.0981000000000005
Linear SVC-Logistic-Passive Aggressive-MultinomialNB,4,Australian,0.21449275362318837,2.7997000000000005
Linear SVC-Logistic-Passive Aggressive-MultinomialNB-Extra Trees,5,Australian,0.15507246376811595,17.5992
Linear SVC-Logistic-Passive Aggressive-MultinomialNB-Gradient Boosting,5,Australian,0.15942028985507245,3.5140000000000002
Linear SVC-Logistic-Passive Aggressive-MultinomialNB-Nearest Neighbors,5,Australian,0.21739130434782608,6.5009
Linear SVC-Logistic-Passive Aggressive-MultinomialNB-Random Forest (10 estimators),5,Australian,0.15507246376811595,4.5011
Linear SVC-Logistic-Passive Aggressive-Nearest Neighbors,4,Australian,0.20869565217391303,7.1
Linear SVC-Logistic-Passive Aggressive-Nearest Neighbors-Extra Trees,5,Australian,0.16086956521739132,19.285
Linear SVC-Logistic-Passive Aggressive-Nearest Neighbors-Gradient Boosting,5,Australian,0.16521739130434782,7.799499999999999
Linear SVC-Logistic-Passive Aggressive-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.16231884057971013,8.907599999999999
Linear SVC-Logistic-Passive Aggressive-Perceptron,4,Australian,0.24347826086956523,3.0002
Linear SVC-Logistic-Passive Aggressive-Perceptron-BernoulliNB,5,Australian,0.15942028985507245,2.8989999999999996
Linear SVC-Logistic-Passive Aggressive-Perceptron-Extra Trees,5,Australian,0.15797101449275364,17.1019
Linear SVC-Logistic-Passive Aggressive-Perceptron-Gradient Boosting,5,Australian,0.1608695652173913,3.4004000000000003
Linear SVC-Logistic-Passive Aggressive-Perceptron-Linear Discriminant,5,Australian,0.15942028985507245,3.0008000000000004
Linear SVC-Logistic-Passive Aggressive-Perceptron-Multi-layer Perceptron,5,Australian,0.16666666666666666,2.493
Linear SVC-Logistic-Passive Aggressive-Perceptron-MultinomialNB,5,Australian,0.2260869565217391,2.8001
Linear SVC-Logistic-Passive Aggressive-Perceptron-Nearest Neighbors,5,Australian,0.20869565217391303,7.100199999999999
Linear SVC-Logistic-Passive Aggressive-Perceptron-Quadratic Discriminant,5,Australian,0.22463768115942032,3.2
Linear SVC-Logistic-Passive Aggressive-Perceptron-Random Forest (10 estimators),5,Australian,0.15507246376811595,4.8987
Linear SVC-Logistic-Passive Aggressive-Perceptron-Ridge,5,Australian,0.15942028985507245,2.9009000000000005
Linear SVC-Logistic-Passive Aggressive-Perceptron-SGD,5,Australian,0.18550724637681157,2.5055
Linear SVC-Logistic-Passive Aggressive-Quadratic Discriminant,4,Australian,0.2507246376811594,3.1
Linear SVC-Logistic-Passive Aggressive-Quadratic Discriminant-BernoulliNB,5,Australian,0.17971014492753623,2.9997
Linear SVC-Logistic-Passive Aggressive-Quadratic Discriminant-Extra Trees,5,Australian,0.1739130434782609,15.499799999999999
Linear SVC-Logistic-Passive Aggressive-Quadratic Discriminant-Gradient Boosting,5,Australian,0.17536231884057973,3.7019000000000006
Linear SVC-Logistic-Passive Aggressive-Quadratic Discriminant-MultinomialNB,5,Australian,0.20579710144927535,2.7993
Linear SVC-Logistic-Passive Aggressive-Quadratic Discriminant-Nearest Neighbors,5,Australian,0.19999999999999998,6.5001999999999995
Linear SVC-Logistic-Passive Aggressive-Quadratic Discriminant-Random Forest (10 estimators),5,Australian,0.17681159420289858,5.0003
Linear SVC-Logistic-Passive Aggressive-Random Forest (10 estimators),4,Australian,0.17971014492753623,4.799300000000001
Linear SVC-Logistic-Passive Aggressive-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.13333333333333333,5.100900000000001
Linear SVC-Logistic-Passive Aggressive-Ridge,4,Australian,0.18695652173913044,2.7991
Linear SVC-Logistic-Passive Aggressive-Ridge-BernoulliNB,5,Australian,0.14202898550724635,2.7003999999999997
Linear SVC-Logistic-Passive Aggressive-Ridge-Extra Trees,5,Australian,0.1463768115942029,16.3994
Linear SVC-Logistic-Passive Aggressive-Ridge-Gradient Boosting,5,Australian,0.1449275362318841,3.3008
Linear SVC-Logistic-Passive Aggressive-Ridge-Linear Discriminant,5,Australian,0.14347826086956522,2.2010000000000005
Linear SVC-Logistic-Passive Aggressive-Ridge-Multi-layer Perceptron,5,Australian,0.14492753623188406,2.9981
Linear SVC-Logistic-Passive Aggressive-Ridge-MultinomialNB,5,Australian,0.16521739130434782,3.0002999999999997
Linear SVC-Logistic-Passive Aggressive-Ridge-Nearest Neighbors,5,Australian,0.1753623188405797,6.5997
Linear SVC-Logistic-Passive Aggressive-Ridge-Quadratic Discriminant,5,Australian,0.1826086956521739,2.4495000000000005
Linear SVC-Logistic-Passive Aggressive-Ridge-Random Forest (10 estimators),5,Australian,0.14057971014492754,4.6002
Linear SVC-Logistic-Passive Aggressive-Ridge-SGD,5,Australian,0.1492753623188406,2.9016999999999995
Linear SVC-Logistic-Passive Aggressive-SGD,4,Australian,0.18405797101449273,2.8005000000000004
Linear SVC-Logistic-Passive Aggressive-SGD-BernoulliNB,5,Australian,0.1405797101449275,2.7006
Linear SVC-Logistic-Passive Aggressive-SGD-Extra Trees,5,Australian,0.14492753623188404,15.1006
Linear SVC-Logistic-Passive Aggressive-SGD-Gradient Boosting,5,Australian,0.14782608695652172,3.0905
Linear SVC-Logistic-Passive Aggressive-SGD-Linear Discriminant,5,Australian,0.1492753623188406,2.8004999999999995
Linear SVC-Logistic-Passive Aggressive-SGD-Multi-layer Perceptron,5,Australian,0.1492753623188406,3.1993
Linear SVC-Logistic-Passive Aggressive-SGD-MultinomialNB,5,Australian,0.18405797101449275,2.9997
Linear SVC-Logistic-Passive Aggressive-SGD-Nearest Neighbors,5,Australian,0.18115942028985507,6.2998
Linear SVC-Logistic-Passive Aggressive-SGD-Quadratic Discriminant,5,Australian,0.1782608695652174,2.7998000000000003
Linear SVC-Logistic-Passive Aggressive-SGD-Random Forest (10 estimators),5,Australian,0.1391304347826087,4.6095
Linear SVC-Logistic-Perceptron,3,Australian,0.17971014492753623,2.5000999999999998
Linear SVC-Logistic-Perceptron-BernoulliNB,4,Australian,0.16666666666666669,2.8003000000000005
Linear SVC-Logistic-Perceptron-BernoulliNB-Extra Trees,5,Australian,0.14057971014492754,15.699100000000001
Linear SVC-Logistic-Perceptron-BernoulliNB-Gradient Boosting,5,Australian,0.1391304347826087,3.3998000000000004
Linear SVC-Logistic-Perceptron-BernoulliNB-MultinomialNB,5,Australian,0.15942028985507248,3.2995000000000005
Linear SVC-Logistic-Perceptron-BernoulliNB-Nearest Neighbors,5,Australian,0.16231884057971013,7.3011
Linear SVC-Logistic-Perceptron-BernoulliNB-Random Forest (10 estimators),5,Australian,0.13478260869565217,4.600500000000001
Linear SVC-Logistic-Perceptron-Extra Trees,4,Australian,0.16666666666666663,17.0995
Linear SVC-Logistic-Perceptron-Extra Trees-Gradient Boosting,5,Australian,0.1391304347826087,14.600299999999999
Linear SVC-Logistic-Perceptron-Extra Trees-Random Forest (10 estimators),5,Australian,0.13333333333333336,18.199900000000003
Linear SVC-Logistic-Perceptron-Gradient Boosting,4,Australian,0.16666666666666669,2.7998000000000003
Linear SVC-Logistic-Perceptron-Linear Discriminant,4,Australian,0.17101449275362318,3.0
Linear SVC-Logistic-Perceptron-Linear Discriminant-BernoulliNB,5,Australian,0.14347826086956522,2.7997
Linear SVC-Logistic-Perceptron-Linear Discriminant-Extra Trees,5,Australian,0.14492753623188406,16.1001
Linear SVC-Logistic-Perceptron-Linear Discriminant-Gradient Boosting,5,Australian,0.14782608695652175,3.3004
Linear SVC-Logistic-Perceptron-Linear Discriminant-MultinomialNB,5,Australian,0.16231884057971016,2.8008
Linear SVC-Logistic-Perceptron-Linear Discriminant-Nearest Neighbors,5,Australian,0.1681159420289855,7.299899999999999
Linear SVC-Logistic-Perceptron-Linear Discriminant-Quadratic Discriminant,5,Australian,0.16811594202898547,3.0
Linear SVC-Logistic-Perceptron-Linear Discriminant-Random Forest (10 estimators),5,Australian,0.14202898550724638,4.5995
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron,4,Australian,0.16811594202898553,2.8001
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-BernoulliNB,5,Australian,0.13623188405797101,2.7052
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Extra Trees,5,Australian,0.14492753623188404,16.0
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Gradient Boosting,5,Australian,0.14637681159420288,3.3002000000000002
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Linear Discriminant,5,Australian,0.1463768115942029,2.6014000000000004
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-MultinomialNB,5,Australian,0.17101449275362318,2.4950000000000006
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Nearest Neighbors,5,Australian,0.17536231884057968,6.1007
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Quadratic Discriminant,5,Australian,0.16666666666666669,2.9984999999999995
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Random Forest (10 estimators),5,Australian,0.14347826086956522,4.0994
Linear SVC-Logistic-Perceptron-MultinomialNB,4,Australian,0.19565217391304343,2.9004000000000003
Linear SVC-Logistic-Perceptron-MultinomialNB-Extra Trees,5,Australian,0.16086956521739132,15.7018
Linear SVC-Logistic-Perceptron-MultinomialNB-Gradient Boosting,5,Australian,0.16376811594202895,2.9993000000000007
Linear SVC-Logistic-Perceptron-MultinomialNB-Nearest Neighbors,5,Australian,0.20434782608695654,6.499499999999999
Linear SVC-Logistic-Perceptron-MultinomialNB-Random Forest (10 estimators),5,Australian,0.15652173913043477,4.9994
Linear SVC-Logistic-Perceptron-Nearest Neighbors,4,Australian,0.2,6.4995
Linear SVC-Logistic-Perceptron-Nearest Neighbors-Extra Trees,5,Australian,0.16231884057971013,20.4997
Linear SVC-Logistic-Perceptron-Nearest Neighbors-Gradient Boosting,5,Australian,0.16376811594202897,7.8015
Linear SVC-Logistic-Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.16231884057971013,8.6007
Linear SVC-Logistic-Perceptron-Quadratic Discriminant,4,Australian,0.24202898550724644,2.996
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-BernoulliNB,5,Australian,0.16666666666666669,3.4016999999999995
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-Extra Trees,5,Australian,0.16521739130434782,16.900100000000002
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-Gradient Boosting,5,Australian,0.16521739130434782,3.700300000000001
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-MultinomialNB,5,Australian,0.1927536231884058,2.9984
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-Nearest Neighbors,5,Australian,0.19855072463768114,6.7997
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,Australian,0.16086956521739132,5.1995
Linear SVC-Logistic-Perceptron-Random Forest (10 estimators),4,Australian,0.16086956521739132,3.9011000000000005
Linear SVC-Logistic-Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14057971014492754,4.6998
Linear SVC-Logistic-Perceptron-Ridge,4,Australian,0.1695652173913043,2.6973
Linear SVC-Logistic-Perceptron-Ridge-BernoulliNB,5,Australian,0.14202898550724638,3.1976999999999998
Linear SVC-Logistic-Perceptron-Ridge-Extra Trees,5,Australian,0.14347826086956522,15.9005
Linear SVC-Logistic-Perceptron-Ridge-Gradient Boosting,5,Australian,0.1463768115942029,2.9989
Linear SVC-Logistic-Perceptron-Ridge-Linear Discriminant,5,Australian,0.14492753623188404,2.8047
Linear SVC-Logistic-Perceptron-Ridge-Multi-layer Perceptron,5,Australian,0.14492753623188406,2.7004000000000006
Linear SVC-Logistic-Perceptron-Ridge-MultinomialNB,5,Australian,0.16231884057971016,2.8001999999999994
Linear SVC-Logistic-Perceptron-Ridge-Nearest Neighbors,5,Australian,0.16666666666666669,6.699800000000001
Linear SVC-Logistic-Perceptron-Ridge-Quadratic Discriminant,5,Australian,0.16811594202898547,2.8969
Linear SVC-Logistic-Perceptron-Ridge-Random Forest (10 estimators),5,Australian,0.14057971014492754,3.9006999999999996
Linear SVC-Logistic-Perceptron-Ridge-SGD,5,Australian,0.14637681159420288,2.4988
Linear SVC-Logistic-Perceptron-SGD,4,Australian,0.1739130434782609,2.9035
Linear SVC-Logistic-Perceptron-SGD-BernoulliNB,5,Australian,0.14057971014492754,2.9017000000000004
Linear SVC-Logistic-Perceptron-SGD-Extra Trees,5,Australian,0.14782608695652172,14.4024
Linear SVC-Logistic-Perceptron-SGD-Gradient Boosting,5,Australian,0.1536231884057971,2.6999000000000004
Linear SVC-Logistic-Perceptron-SGD-Linear Discriminant,5,Australian,0.14637681159420288,2.7959000000000005
Linear SVC-Logistic-Perceptron-SGD-Multi-layer Perceptron,5,Australian,0.1579710144927536,2.7038
Linear SVC-Logistic-Perceptron-SGD-MultinomialNB,5,Australian,0.1971014492753623,2.4987
Linear SVC-Logistic-Perceptron-SGD-Nearest Neighbors,5,Australian,0.19420289855072465,6.1999
Linear SVC-Logistic-Perceptron-SGD-Quadratic Discriminant,5,Australian,0.17246376811594202,2.3998999999999997
Linear SVC-Logistic-Perceptron-SGD-Random Forest (10 estimators),5,Australian,0.15217391304347827,4.2974000000000006
Linear SVC-Logistic-Quadratic Discriminant,3,Australian,0.2072463768115942,2.8007
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB,4,Australian,0.2,3.0000000000000004
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB-Extra Trees,5,Australian,0.14492753623188404,17.0048
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,Australian,0.1434782608695652,3.6056
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB-MultinomialNB,5,Australian,0.16231884057971016,3.5898000000000003
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,Australian,0.17536231884057968,7.694099999999999
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,Australian,0.13913043478260867,4.699400000000001
Linear SVC-Logistic-Quadratic Discriminant-Extra Trees,4,Australian,0.2,16.1997
Linear SVC-Logistic-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,Australian,0.14492753623188406,16.6015
Linear SVC-Logistic-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,Australian,0.1391304347826087,20.3993
Linear SVC-Logistic-Quadratic Discriminant-Gradient Boosting,4,Australian,0.2028985507246377,3.0993000000000004
Linear SVC-Logistic-Quadratic Discriminant-MultinomialNB,4,Australian,0.2289855072463768,2.7003
Linear SVC-Logistic-Quadratic Discriminant-MultinomialNB-Extra Trees,5,Australian,0.16231884057971016,15.4
Linear SVC-Logistic-Quadratic Discriminant-MultinomialNB-Gradient Boosting,5,Australian,0.16521739130434782,3.5007000000000006
Linear SVC-Logistic-Quadratic Discriminant-MultinomialNB-Nearest Neighbors,5,Australian,0.1971014492753623,6.3967
Linear SVC-Logistic-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators),5,Australian,0.15797101449275364,4.5001999999999995
Linear SVC-Logistic-Quadratic Discriminant-Nearest Neighbors,4,Australian,0.24782608695652172,6.4997
Linear SVC-Logistic-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,Australian,0.16521739130434782,19.799400000000002
Linear SVC-Logistic-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,Australian,0.16521739130434782,7.200900000000002
Linear SVC-Logistic-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.16521739130434782,8.799700000000001
Linear SVC-Logistic-Quadratic Discriminant-Random Forest (10 estimators),4,Australian,0.2043478260869565,4.5008
Linear SVC-Logistic-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.1391304347826087,7.298399999999999
Linear SVC-Logistic-Random Forest (10 estimators),3,Australian,0.1391304347826087,4.5001
Linear SVC-Logistic-Random Forest (10 estimators)-Gradient Boosting,4,Australian,0.1391304347826087,5.399500000000001
Linear SVC-Logistic-Ridge,3,Australian,0.14492753623188406,2.3996000000000004
Linear SVC-Logistic-Ridge-BernoulliNB,4,Australian,0.14202898550724638,2.7001
Linear SVC-Logistic-Ridge-BernoulliNB-Extra Trees,5,Australian,0.13623188405797101,17.300900000000002
Linear SVC-Logistic-Ridge-BernoulliNB-Gradient Boosting,5,Australian,0.13623188405797101,3.4001000000000006
Linear SVC-Logistic-Ridge-BernoulliNB-MultinomialNB,5,Australian,0.14202898550724638,2.4991000000000003
Linear SVC-Logistic-Ridge-BernoulliNB-Nearest Neighbors,5,Australian,0.14492753623188404,6.3005
Linear SVC-Logistic-Ridge-BernoulliNB-Random Forest (10 estimators),5,Australian,0.13623188405797104,5.1996
Linear SVC-Logistic-Ridge-Extra Trees,4,Australian,0.14637681159420288,15.699299999999997
Linear SVC-Logistic-Ridge-Extra Trees-Gradient Boosting,5,Australian,0.14057971014492757,17.2999
Linear SVC-Logistic-Ridge-Extra Trees-Random Forest (10 estimators),5,Australian,0.13768115942028986,17.888599999999997
Linear SVC-Logistic-Ridge-Gradient Boosting,4,Australian,0.1449275362318841,3.0009
Linear SVC-Logistic-Ridge-Linear Discriminant,4,Australian,0.14347826086956522,2.5994
Linear SVC-Logistic-Ridge-Linear Discriminant-BernoulliNB,5,Australian,0.14347826086956522,2.8016
Linear SVC-Logistic-Ridge-Linear Discriminant-Extra Trees,5,Australian,0.14202898550724638,16.000300000000003
Linear SVC-Logistic-Ridge-Linear Discriminant-Gradient Boosting,5,Australian,0.14347826086956522,3.4004
Linear SVC-Logistic-Ridge-Linear Discriminant-MultinomialNB,5,Australian,0.1463768115942029,2.8988000000000005
Linear SVC-Logistic-Ridge-Linear Discriminant-Nearest Neighbors,5,Australian,0.1463768115942029,6.599500000000001
Linear SVC-Logistic-Ridge-Linear Discriminant-Quadratic Discriminant,5,Australian,0.14782608695652172,2.8004000000000002
Linear SVC-Logistic-Ridge-Linear Discriminant-Random Forest (10 estimators),5,Australian,0.14202898550724638,4.499499999999999
Linear SVC-Logistic-Ridge-Multi-layer Perceptron,4,Australian,0.14492753623188406,2.5005999999999995
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-BernoulliNB,5,Australian,0.14347826086956522,3.1997
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Extra Trees,5,Australian,0.1492753623188406,15.299800000000001
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Gradient Boosting,5,Australian,0.14347826086956522,3.1995000000000005
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Linear Discriminant,5,Australian,0.14637681159420288,2.8005000000000004
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-MultinomialNB,5,Australian,0.14347826086956522,2.4004
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Nearest Neighbors,5,Australian,0.15072463768115943,5.9002
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Quadratic Discriminant,5,Australian,0.14347826086956522,2.7997
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Random Forest (10 estimators),5,Australian,0.14202898550724635,4.5002
Linear SVC-Logistic-Ridge-MultinomialNB,4,Australian,0.16376811594202895,2.4997999999999996
Linear SVC-Logistic-Ridge-MultinomialNB-Extra Trees,5,Australian,0.14637681159420288,17.799599999999998
Linear SVC-Logistic-Ridge-MultinomialNB-Gradient Boosting,5,Australian,0.14637681159420288,3.3997
Linear SVC-Logistic-Ridge-MultinomialNB-Nearest Neighbors,5,Australian,0.16666666666666663,8.100800000000001
Linear SVC-Logistic-Ridge-MultinomialNB-Random Forest (10 estimators),5,Australian,0.14492753623188406,5.199700000000002
Linear SVC-Logistic-Ridge-Nearest Neighbors,4,Australian,0.17826086956521736,6.799899999999999
Linear SVC-Logistic-Ridge-Nearest Neighbors-Extra Trees,5,Australian,0.1507246376811594,22.800399999999996
Linear SVC-Logistic-Ridge-Nearest Neighbors-Gradient Boosting,5,Australian,0.1492753623188406,7.5119
Linear SVC-Logistic-Ridge-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.14637681159420288,9.1994
Linear SVC-Logistic-Ridge-Quadratic Discriminant,4,Australian,0.2028985507246377,2.7002
