ensembleDescription,k,dataset,errorRate,timeTaken
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant,4,jannis,0.42160000000000003,92.29869999999998
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant-BernoulliNB,5,jannis,0.3980800000000001,96.90939999999999
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant-Extra Trees,5,jannis,0.35775999999999997,190.80679999999998
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant-Gradient Boosting,5,jannis,0.35472,109.3081
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant-Nearest Neighbors,5,jannis,0.40580000000000005,1335.1022
Linear SVC-Decision Tree-Passive Aggressive-Quadratic Discriminant-Random Forest (10 estimators),5,jannis,0.36864,96.50120000000001
Linear SVC-Decision Tree-Passive Aggressive-Random Forest (10 estimators),4,jannis,0.3881200000000001,94.06
Linear SVC-Decision Tree-Passive Aggressive-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.33812000000000003,109.09870000000001
Linear SVC-Decision Tree-Passive Aggressive-Ridge,4,jannis,0.39656,81.7029
Linear SVC-Decision Tree-Passive Aggressive-Ridge-BernoulliNB,5,jannis,0.38268,82.3737
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Extra Trees,5,jannis,0.3534799999999999,178.481
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Gradient Boosting,5,jannis,0.35156,98.2064
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Linear Discriminant,5,jannis,0.37148,83.7067
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Multi-layer Perceptron,5,jannis,0.37123999999999996,81.3117
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Nearest Neighbors,5,jannis,0.38884,1313.8978
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Quadratic Discriminant,5,jannis,0.37872,89.274
Linear SVC-Decision Tree-Passive Aggressive-Ridge-Random Forest (10 estimators),5,jannis,0.36016,83.40029999999999
Linear SVC-Decision Tree-Passive Aggressive-Ridge-SGD,5,jannis,0.38392,77.6
Linear SVC-Decision Tree-Passive Aggressive-SGD,4,jannis,0.42512,85.3002
Linear SVC-Decision Tree-Passive Aggressive-SGD-BernoulliNB,5,jannis,0.39984000000000003,80.91779999999999
Linear SVC-Decision Tree-Passive Aggressive-SGD-Extra Trees,5,jannis,0.36252,182.4615
Linear SVC-Decision Tree-Passive Aggressive-SGD-Gradient Boosting,5,jannis,0.36072000000000004,91.9981
Linear SVC-Decision Tree-Passive Aggressive-SGD-Linear Discriminant,5,jannis,0.38028,74.9084
Linear SVC-Decision Tree-Passive Aggressive-SGD-Multi-layer Perceptron,5,jannis,0.38632,79.6943
Linear SVC-Decision Tree-Passive Aggressive-SGD-Nearest Neighbors,5,jannis,0.4103199999999999,1316.7538
Linear SVC-Decision Tree-Passive Aggressive-SGD-Quadratic Discriminant,5,jannis,0.395,85.96220000000001
Linear SVC-Decision Tree-Passive Aggressive-SGD-Random Forest (10 estimators),5,jannis,0.3736,86.9122
Linear SVC-Decision Tree-Perceptron,3,jannis,0.41796000000000005,96.5223
Linear SVC-Decision Tree-Perceptron-BernoulliNB,4,jannis,0.42256,86.68509999999999
Linear SVC-Decision Tree-Perceptron-BernoulliNB-Extra Trees,5,jannis,0.36112,180.7652
Linear SVC-Decision Tree-Perceptron-BernoulliNB-Gradient Boosting,5,jannis,0.35808,98.9376
Linear SVC-Decision Tree-Perceptron-BernoulliNB-Nearest Neighbors,5,jannis,0.40996,1316.6572
Linear SVC-Decision Tree-Perceptron-BernoulliNB-Random Forest (10 estimators),5,jannis,0.3718,83.7476
Linear SVC-Decision Tree-Perceptron-Extra Trees,4,jannis,0.36619999999999997,186.87699999999998
Linear SVC-Decision Tree-Perceptron-Extra Trees-Gradient Boosting,5,jannis,0.32908,200.6934
Linear SVC-Decision Tree-Perceptron-Extra Trees-Random Forest (10 estimators),5,jannis,0.33868,193.73200000000003
Linear SVC-Decision Tree-Perceptron-Gradient Boosting,4,jannis,0.36328,103.09649999999999
Linear SVC-Decision Tree-Perceptron-Linear Discriminant,4,jannis,0.38739999999999997,86.9073
Linear SVC-Decision Tree-Perceptron-Linear Discriminant-BernoulliNB,5,jannis,0.3798,78.8296
Linear SVC-Decision Tree-Perceptron-Linear Discriminant-Extra Trees,5,jannis,0.34948,190.5749
Linear SVC-Decision Tree-Perceptron-Linear Discriminant-Gradient Boosting,5,jannis,0.3482,101.6
Linear SVC-Decision Tree-Perceptron-Linear Discriminant-Nearest Neighbors,5,jannis,0.38523999999999997,1339.6929999999998
Linear SVC-Decision Tree-Perceptron-Linear Discriminant-Quadratic Discriminant,5,jannis,0.37215999999999994,81.1011
Linear SVC-Decision Tree-Perceptron-Linear Discriminant-Random Forest (10 estimators),5,jannis,0.35624,88.20810000000002
Linear SVC-Decision Tree-Perceptron-Multi-layer Perceptron,4,jannis,0.39436,86.7881
Linear SVC-Decision Tree-Perceptron-Multi-layer Perceptron-BernoulliNB,5,jannis,0.38564,82.7596
Linear SVC-Decision Tree-Perceptron-Multi-layer Perceptron-Extra Trees,5,jannis,0.34824,193.74790000000002
Linear SVC-Decision Tree-Perceptron-Multi-layer Perceptron-Gradient Boosting,5,jannis,0.34636,105.0664
Linear SVC-Decision Tree-Perceptron-Multi-layer Perceptron-Linear Discriminant,5,jannis,0.36672000000000005,87.70270000000001
Linear SVC-Decision Tree-Perceptron-Multi-layer Perceptron-Nearest Neighbors,5,jannis,0.38804,1341.1434000000002
Linear SVC-Decision Tree-Perceptron-Multi-layer Perceptron-Quadratic Discriminant,5,jannis,0.37764,94.69680000000001
Linear SVC-Decision Tree-Perceptron-Multi-layer Perceptron-Random Forest (10 estimators),5,jannis,0.35788,92.58709999999999
Linear SVC-Decision Tree-Perceptron-Nearest Neighbors,4,jannis,0.43136,1390.1030999999998
Linear SVC-Decision Tree-Perceptron-Nearest Neighbors-Extra Trees,5,jannis,0.36904,1421.9828
Linear SVC-Decision Tree-Perceptron-Nearest Neighbors-Gradient Boosting,5,jannis,0.36668,1387.4578
Linear SVC-Decision Tree-Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.38,1350.9434
Linear SVC-Decision Tree-Perceptron-Quadratic Discriminant,4,jannis,0.41052,90.25070000000001
Linear SVC-Decision Tree-Perceptron-Quadratic Discriminant-BernoulliNB,5,jannis,0.396,87.7172
Linear SVC-Decision Tree-Perceptron-Quadratic Discriminant-Extra Trees,5,jannis,0.35472000000000004,197.7193
Linear SVC-Decision Tree-Perceptron-Quadratic Discriminant-Gradient Boosting,5,jannis,0.35352,103.6375
Linear SVC-Decision Tree-Perceptron-Quadratic Discriminant-Nearest Neighbors,5,jannis,0.40171999999999997,1374.0995
Linear SVC-Decision Tree-Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,jannis,0.366,95.68440000000001
Linear SVC-Decision Tree-Perceptron-Random Forest (10 estimators),4,jannis,0.38092,91.3952
Linear SVC-Decision Tree-Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.33576,107.5066
Linear SVC-Decision Tree-Perceptron-Ridge,4,jannis,0.39231999999999995,80.4027
Linear SVC-Decision Tree-Perceptron-Ridge-BernoulliNB,5,jannis,0.38332,77.8155
Linear SVC-Decision Tree-Perceptron-Ridge-Extra Trees,5,jannis,0.35164,177.73020000000002
Linear SVC-Decision Tree-Perceptron-Ridge-Gradient Boosting,5,jannis,0.34959999999999997,97.3815
Linear SVC-Decision Tree-Perceptron-Ridge-Linear Discriminant,5,jannis,0.37100000000000005,87.5032
Linear SVC-Decision Tree-Perceptron-Ridge-Multi-layer Perceptron,5,jannis,0.36948000000000003,83.79990000000001
Linear SVC-Decision Tree-Perceptron-Ridge-Nearest Neighbors,5,jannis,0.38872,1310.5121000000001
Linear SVC-Decision Tree-Perceptron-Ridge-Quadratic Discriminant,5,jannis,0.37596,85.3973
Linear SVC-Decision Tree-Perceptron-Ridge-Random Forest (10 estimators),5,jannis,0.35928,85.0176
Linear SVC-Decision Tree-Perceptron-Ridge-SGD,5,jannis,0.38608000000000003,82.79780000000001
Linear SVC-Decision Tree-Perceptron-SGD,4,jannis,0.42268,88.6086
Linear SVC-Decision Tree-Perceptron-SGD-BernoulliNB,5,jannis,0.40236,74.3219
Linear SVC-Decision Tree-Perceptron-SGD-Extra Trees,5,jannis,0.36316000000000004,191.78169999999997
Linear SVC-Decision Tree-Perceptron-SGD-Gradient Boosting,5,jannis,0.36104,101.69620000000002
Linear SVC-Decision Tree-Perceptron-SGD-Linear Discriminant,5,jannis,0.38300000000000006,78.8699
Linear SVC-Decision Tree-Perceptron-SGD-Multi-layer Perceptron,5,jannis,0.38696,84.0036
Linear SVC-Decision Tree-Perceptron-SGD-Nearest Neighbors,5,jannis,0.40788,1301.5600000000002
Linear SVC-Decision Tree-Perceptron-SGD-Quadratic Discriminant,5,jannis,0.39359999999999995,90.518
Linear SVC-Decision Tree-Perceptron-SGD-Random Forest (10 estimators),5,jannis,0.37364,92.06359999999998
Linear SVC-Decision Tree-Quadratic Discriminant,3,jannis,0.4265600000000001,99.04080000000002
Linear SVC-Decision Tree-Quadratic Discriminant-BernoulliNB,4,jannis,0.41952,92.50269999999999
Linear SVC-Decision Tree-Quadratic Discriminant-BernoulliNB-Extra Trees,5,jannis,0.35796000000000006,209.66990000000004
Linear SVC-Decision Tree-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,jannis,0.35392000000000007,107.1034
Linear SVC-Decision Tree-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,jannis,0.40556000000000003,1380.7002000000002
Linear SVC-Decision Tree-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,jannis,0.36760000000000004,101.32769999999998
Linear SVC-Decision Tree-Quadratic Discriminant-Extra Trees,4,jannis,0.36988,198.5179
Linear SVC-Decision Tree-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,jannis,0.32627999999999996,220.6225
Linear SVC-Decision Tree-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,jannis,0.33776,210.7389
Linear SVC-Decision Tree-Quadratic Discriminant-Gradient Boosting,4,jannis,0.36744,109.68050000000001
Linear SVC-Decision Tree-Quadratic Discriminant-Nearest Neighbors,4,jannis,0.42960000000000004,1308.0167999999999
Linear SVC-Decision Tree-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,jannis,0.36676000000000003,1487.3746999999998
Linear SVC-Decision Tree-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,jannis,0.36372,1452.6824
Linear SVC-Decision Tree-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.37804000000000004,1444.7498
Linear SVC-Decision Tree-Quadratic Discriminant-Random Forest (10 estimators),4,jannis,0.38352,98.31800000000001
Linear SVC-Decision Tree-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.33692,127.5335
Linear SVC-Decision Tree-Random Forest (10 estimators),3,jannis,0.37423999999999996,92.6862
Linear SVC-Decision Tree-Random Forest (10 estimators)-Gradient Boosting,4,jannis,0.34656000000000003,116.0989
Linear SVC-Decision Tree-Ridge,3,jannis,0.38652,94.09620000000001
Linear SVC-Decision Tree-Ridge-BernoulliNB,4,jannis,0.39712,87.60749999999999
Linear SVC-Decision Tree-Ridge-BernoulliNB-Extra Trees,5,jannis,0.34812,187.829
Linear SVC-Decision Tree-Ridge-BernoulliNB-Gradient Boosting,5,jannis,0.34552000000000005,104.81880000000001
Linear SVC-Decision Tree-Ridge-BernoulliNB-Nearest Neighbors,5,jannis,0.38876,1342.3726
Linear SVC-Decision Tree-Ridge-BernoulliNB-Random Forest (10 estimators),5,jannis,0.35664,88.89779999999999
Linear SVC-Decision Tree-Ridge-Extra Trees,4,jannis,0.35624,190.22899999999998
Linear SVC-Decision Tree-Ridge-Extra Trees-Gradient Boosting,5,jannis,0.32704,196.3037
Linear SVC-Decision Tree-Ridge-Extra Trees-Random Forest (10 estimators),5,jannis,0.335,196.0208
Linear SVC-Decision Tree-Ridge-Gradient Boosting,4,jannis,0.35376,102.80199999999999
Linear SVC-Decision Tree-Ridge-Linear Discriminant,4,jannis,0.37576,85.6973
Linear SVC-Decision Tree-Ridge-Linear Discriminant-BernoulliNB,5,jannis,0.36700000000000005,81.4073
Linear SVC-Decision Tree-Ridge-Linear Discriminant-Extra Trees,5,jannis,0.34844,182.0211
Linear SVC-Decision Tree-Ridge-Linear Discriminant-Gradient Boosting,5,jannis,0.34756,101.5977
Linear SVC-Decision Tree-Ridge-Linear Discriminant-Nearest Neighbors,5,jannis,0.37132,1343.8503999999998
Linear SVC-Decision Tree-Ridge-Linear Discriminant-Quadratic Discriminant,5,jannis,0.36263999999999996,85.90950000000001
Linear SVC-Decision Tree-Ridge-Linear Discriminant-Random Forest (10 estimators),5,jannis,0.35252,85.702
Linear SVC-Decision Tree-Ridge-Multi-layer Perceptron,4,jannis,0.38012,81.9834
Linear SVC-Decision Tree-Ridge-Multi-layer Perceptron-BernoulliNB,5,jannis,0.37004,90.15559999999999
Linear SVC-Decision Tree-Ridge-Multi-layer Perceptron-Extra Trees,5,jannis,0.34096000000000004,183.0547
Linear SVC-Decision Tree-Ridge-Multi-layer Perceptron-Gradient Boosting,5,jannis,0.33859999999999996,106.20059999999998
Linear SVC-Decision Tree-Ridge-Multi-layer Perceptron-Linear Discriminant,5,jannis,0.36072000000000004,82.0973
Linear SVC-Decision Tree-Ridge-Multi-layer Perceptron-Nearest Neighbors,5,jannis,0.37304000000000004,1328.4199999999998
Linear SVC-Decision Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant,5,jannis,0.36263999999999996,84.99780000000001
Linear SVC-Decision Tree-Ridge-Multi-layer Perceptron-Random Forest (10 estimators),5,jannis,0.34887999999999997,88.28490000000001
Linear SVC-Decision Tree-Ridge-Nearest Neighbors,4,jannis,0.4091600000000001,1369.6377999999997
Linear SVC-Decision Tree-Ridge-Nearest Neighbors-Extra Trees,5,jannis,0.3557199999999999,1436.6986000000002
Linear SVC-Decision Tree-Ridge-Nearest Neighbors-Gradient Boosting,5,jannis,0.35372000000000003,1373.3994
Linear SVC-Decision Tree-Ridge-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.36408,1349.3733
Linear SVC-Decision Tree-Ridge-Quadratic Discriminant,4,jannis,0.39276000000000005,89.8949
Linear SVC-Decision Tree-Ridge-Quadratic Discriminant-BernoulliNB,5,jannis,0.37492000000000003,96.70330000000001
Linear SVC-Decision Tree-Ridge-Quadratic Discriminant-Extra Trees,5,jannis,0.3432,200.61550000000003
Linear SVC-Decision Tree-Ridge-Quadratic Discriminant-Gradient Boosting,5,jannis,0.34052000000000004,106.17350000000002
Linear SVC-Decision Tree-Ridge-Quadratic Discriminant-Nearest Neighbors,5,jannis,0.38664,1428.6354
Linear SVC-Decision Tree-Ridge-Quadratic Discriminant-Random Forest (10 estimators),5,jannis,0.35156,94.3998
Linear SVC-Decision Tree-Ridge-Random Forest (10 estimators),4,jannis,0.36688000000000004,93.30420000000001
Linear SVC-Decision Tree-Ridge-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.33148,111.9404
Linear SVC-Decision Tree-Ridge-SGD,4,jannis,0.40332,82.50789999999999
Linear SVC-Decision Tree-Ridge-SGD-BernoulliNB,5,jannis,0.38464,78.3258
Linear SVC-Decision Tree-Ridge-SGD-Extra Trees,5,jannis,0.35340000000000005,188.0259
Linear SVC-Decision Tree-Ridge-SGD-Gradient Boosting,5,jannis,0.35140000000000005,100.998
Linear SVC-Decision Tree-Ridge-SGD-Linear Discriminant,5,jannis,0.37056000000000006,80.10849999999999
Linear SVC-Decision Tree-Ridge-SGD-Multi-layer Perceptron,5,jannis,0.37572,83.6089
Linear SVC-Decision Tree-Ridge-SGD-Nearest Neighbors,5,jannis,0.39083999999999997,1319.8776
Linear SVC-Decision Tree-Ridge-SGD-Quadratic Discriminant,5,jannis,0.37852,84.211
Linear SVC-Decision Tree-Ridge-SGD-Random Forest (10 estimators),5,jannis,0.36188000000000003,88.9953
Linear SVC-Decision Tree-SGD,3,jannis,0.42632000000000003,87.00039999999998
Linear SVC-Decision Tree-SGD-BernoulliNB,4,jannis,0.42856000000000005,87.59349999999999
Linear SVC-Decision Tree-SGD-BernoulliNB-Extra Trees,5,jannis,0.36327999999999994,190.46869999999998
Linear SVC-Decision Tree-SGD-BernoulliNB-Gradient Boosting,5,jannis,0.3603199999999999,100.87939999999999
Linear SVC-Decision Tree-SGD-BernoulliNB-Nearest Neighbors,5,jannis,0.40923999999999994,1327.7567000000001
Linear SVC-Decision Tree-SGD-BernoulliNB-Random Forest (10 estimators),5,jannis,0.37299999999999994,102.9355
Linear SVC-Decision Tree-SGD-Extra Trees,4,jannis,0.3807600000000001,198.3845
Linear SVC-Decision Tree-SGD-Extra Trees-Gradient Boosting,5,jannis,0.33243999999999996,201.08800000000002
Linear SVC-Decision Tree-SGD-Extra Trees-Random Forest (10 estimators),5,jannis,0.34352,184.03140000000002
Linear SVC-Decision Tree-SGD-Gradient Boosting,4,jannis,0.37848,101.2841
Linear SVC-Decision Tree-SGD-Linear Discriminant,4,jannis,0.3998,82.38319999999999
Linear SVC-Decision Tree-SGD-Linear Discriminant-BernoulliNB,5,jannis,0.38108,77.68990000000001
Linear SVC-Decision Tree-SGD-Linear Discriminant-Extra Trees,5,jannis,0.35092000000000007,189.5511
Linear SVC-Decision Tree-SGD-Linear Discriminant-Gradient Boosting,5,jannis,0.34784000000000004,101.80360000000002
Linear SVC-Decision Tree-SGD-Linear Discriminant-Nearest Neighbors,5,jannis,0.3882,1361.9780999999998
Linear SVC-Decision Tree-SGD-Linear Discriminant-Quadratic Discriminant,5,jannis,0.37424,85.0144
Linear SVC-Decision Tree-SGD-Linear Discriminant-Random Forest (10 estimators),5,jannis,0.35952,91.39470000000001
Linear SVC-Decision Tree-SGD-Multi-layer Perceptron,4,jannis,0.40604000000000007,84.1516
Linear SVC-Decision Tree-SGD-Multi-layer Perceptron-BernoulliNB,5,jannis,0.38936000000000004,88.50150000000001
Linear SVC-Decision Tree-SGD-Multi-layer Perceptron-Extra Trees,5,jannis,0.35528,198.2553
Linear SVC-Decision Tree-SGD-Multi-layer Perceptron-Gradient Boosting,5,jannis,0.35384,103.2047
Linear SVC-Decision Tree-SGD-Multi-layer Perceptron-Linear Discriminant,5,jannis,0.37172,77.00820000000002
Linear SVC-Decision Tree-SGD-Multi-layer Perceptron-Nearest Neighbors,5,jannis,0.39227999999999996,1382.3407
Linear SVC-Decision Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,jannis,0.37948,88.9943
Linear SVC-Decision Tree-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,jannis,0.36471999999999993,85.197
Linear SVC-Decision Tree-SGD-Nearest Neighbors,4,jannis,0.43516000000000005,1416.1480999999999
Linear SVC-Decision Tree-SGD-Nearest Neighbors-Extra Trees,5,jannis,0.37224,1442.1116000000002
Linear SVC-Decision Tree-SGD-Nearest Neighbors-Gradient Boosting,5,jannis,0.369,1378.1920000000002
Linear SVC-Decision Tree-SGD-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.38112,1379.6619999999998
Linear SVC-Decision Tree-SGD-Quadratic Discriminant,4,jannis,0.41788,90.3012
Linear SVC-Decision Tree-SGD-Quadratic Discriminant-BernoulliNB,5,jannis,0.39468,94.90029999999999
Linear SVC-Decision Tree-SGD-Quadratic Discriminant-Extra Trees,5,jannis,0.35692,192.4733
Linear SVC-Decision Tree-SGD-Quadratic Discriminant-Gradient Boosting,5,jannis,0.35540000000000005,110.56269999999999
Linear SVC-Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors,5,jannis,0.40140000000000003,1378.0755
Linear SVC-Decision Tree-SGD-Quadratic Discriminant-Random Forest (10 estimators),5,jannis,0.36676000000000003,93.45059999999998
Linear SVC-Decision Tree-SGD-Random Forest (10 estimators),4,jannis,0.39255999999999996,91.2007
Linear SVC-Decision Tree-SGD-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.34131999999999996,105.83189999999999
Linear SVC-Extra Tree,2,jannis,0.52484,87.43070000000002
Linear SVC-Extra Tree-BernoulliNB,3,jannis,0.43732,87.0923
Linear SVC-Extra Tree-BernoulliNB-Extra Trees,4,jannis,0.38639999999999997,186.4253
Linear SVC-Extra Tree-BernoulliNB-Extra Trees-Gradient Boosting,5,jannis,0.33256,196.53300000000002
Linear SVC-Extra Tree-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,jannis,0.34263999999999994,191.0626
Linear SVC-Extra Tree-BernoulliNB-Gradient Boosting,4,jannis,0.38188,102.2998
Linear SVC-Extra Tree-BernoulliNB-Nearest Neighbors,4,jannis,0.4508,1367.2028999999998
Linear SVC-Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees,5,jannis,0.37908,1447.2253999999998
Linear SVC-Extra Tree-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,jannis,0.37304,1360.4817999999998
Linear SVC-Extra Tree-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.38808000000000004,1422.7966
Linear SVC-Extra Tree-BernoulliNB-Random Forest (10 estimators),4,jannis,0.39888,92.99449999999999
Linear SVC-Extra Tree-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.34056,106.7104
Linear SVC-Extra Tree-Extra Trees,3,jannis,0.37836,193.1837
Linear SVC-Extra Tree-Extra Trees-Gradient Boosting,4,jannis,0.34404,195.69490000000002
Linear SVC-Extra Tree-Extra Trees-Random Forest (10 estimators),4,jannis,0.35916000000000003,189.8802
Linear SVC-Extra Tree-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.31984,212.7076
Linear SVC-Extra Tree-Gradient Boosting,3,jannis,0.37272,106.8501
Linear SVC-Extra Tree-Linear Discriminant,3,jannis,0.39943999999999996,92.4416
Linear SVC-Extra Tree-Linear Discriminant-BernoulliNB,4,jannis,0.4056400000000001,76.65039999999999
Linear SVC-Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees,5,jannis,0.35172,187.54739999999998
Linear SVC-Extra Tree-Linear Discriminant-BernoulliNB-Gradient Boosting,5,jannis,0.34904,105.0992
Linear SVC-Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,jannis,0.39308,1374.4556
Linear SVC-Extra Tree-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,jannis,0.35880000000000006,91.9499
Linear SVC-Extra Tree-Linear Discriminant-Extra Trees,4,jannis,0.36412,192.27890000000002
Linear SVC-Extra Tree-Linear Discriminant-Extra Trees-Gradient Boosting,5,jannis,0.32816000000000006,193.4939
Linear SVC-Extra Tree-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,jannis,0.33536,189.72570000000002
Linear SVC-Extra Tree-Linear Discriminant-Gradient Boosting,4,jannis,0.3624,96.41190000000002
Linear SVC-Extra Tree-Linear Discriminant-Nearest Neighbors,4,jannis,0.4185600000000001,1358.1168000000002
Linear SVC-Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees,5,jannis,0.36092,1445.6428
Linear SVC-Extra Tree-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,jannis,0.35768,1341.7399
Linear SVC-Extra Tree-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.36876,1375.9466
Linear SVC-Extra Tree-Linear Discriminant-Quadratic Discriminant,4,jannis,0.39924,84.8024
Linear SVC-Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,jannis,0.38288,88.60620000000002
Linear SVC-Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,jannis,0.3514,191.8924
Linear SVC-Extra Tree-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,jannis,0.34756,99.0599
Linear SVC-Extra Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,jannis,0.39108,1352.3774
Linear SVC-Extra Tree-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,jannis,0.3576,92.8376
Linear SVC-Extra Tree-Linear Discriminant-Random Forest (10 estimators),4,jannis,0.37507999999999997,85.003
Linear SVC-Extra Tree-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,jannis,0.33368000000000003,114.59360000000001
Linear SVC-Extra Tree-Logistic,3,jannis,0.4118799999999999,81.89860000000002
Linear SVC-Extra Tree-Logistic-BernoulliNB,4,jannis,0.41912000000000005,83.4625
Linear SVC-Extra Tree-Logistic-BernoulliNB-Extra Trees,5,jannis,0.36156000000000005,200.5122
Linear SVC-Extra Tree-Logistic-BernoulliNB-Gradient Boosting,5,jannis,0.35884,105.30720000000001
Linear SVC-Extra Tree-Logistic-BernoulliNB-Nearest Neighbors,5,jannis,0.4048399999999999,1377.5964
Linear SVC-Extra Tree-Logistic-BernoulliNB-Random Forest (10 estimators),5,jannis,0.36936,88.6004
Linear SVC-Extra Tree-Logistic-Extra Trees,4,jannis,0.37464,181.8758
Linear SVC-Extra Tree-Logistic-Extra Trees-Gradient Boosting,5,jannis,0.33108,203.89900000000003
Linear SVC-Extra Tree-Logistic-Extra Trees-Random Forest (10 estimators),5,jannis,0.34108,188.96999999999997
Linear SVC-Extra Tree-Logistic-Gradient Boosting,4,jannis,0.37172,96.79729999999999
Linear SVC-Extra Tree-Logistic-Linear Discriminant,4,jannis,0.39136,91.94019999999999
Linear SVC-Extra Tree-Logistic-Linear Discriminant-BernoulliNB,5,jannis,0.37732,82.50399999999999
Linear SVC-Extra Tree-Logistic-Linear Discriminant-Extra Trees,5,jannis,0.35112000000000004,186.21880000000004
Linear SVC-Extra Tree-Logistic-Linear Discriminant-Gradient Boosting,5,jannis,0.34920000000000007,102.199
Linear SVC-Extra Tree-Logistic-Linear Discriminant-Nearest Neighbors,5,jannis,0.38448,1336.2979
Linear SVC-Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant,5,jannis,0.37408,85.93570000000001
Linear SVC-Extra Tree-Logistic-Linear Discriminant-Random Forest (10 estimators),5,jannis,0.35912,89.2983
Linear SVC-Extra Tree-Logistic-Multi-layer Perceptron,4,jannis,0.39756,90.2242
Linear SVC-Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB,5,jannis,0.38151999999999997,82.2165
Linear SVC-Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees,5,jannis,0.3492,181.6454
Linear SVC-Extra Tree-Logistic-Multi-layer Perceptron-Gradient Boosting,5,jannis,0.34776,98.8776
Linear SVC-Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant,5,jannis,0.36564,80.5826
Linear SVC-Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors,5,jannis,0.38876,1314.5768999999998
Linear SVC-Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant,5,jannis,0.3746,95.05810000000001
Linear SVC-Extra Tree-Logistic-Multi-layer Perceptron-Random Forest (10 estimators),5,jannis,0.35835999999999996,89.94210000000001
Linear SVC-Extra Tree-Logistic-Nearest Neighbors,4,jannis,0.42804000000000003,1332.2589
Linear SVC-Extra Tree-Logistic-Nearest Neighbors-Extra Trees,5,jannis,0.37192,1437.9594
Linear SVC-Extra Tree-Logistic-Nearest Neighbors-Gradient Boosting,5,jannis,0.36776,1423.3112
Linear SVC-Extra Tree-Logistic-Nearest Neighbors-Random Forest (10 estimators),5,jannis,0.37795999999999996,1406.4571999999998
Linear SVC-Extra Tree-Logistic-Passive Aggressive,4,jannis,0.41591999999999996,87.04469999999999
Linear SVC-Extra Tree-Logistic-Passive Aggressive-BernoulliNB,5,jannis,0.39852,85.69829999999999
