ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Passive Aggressive-Perceptron-Quadratic Discriminant-MultinomialNB,5,credit-g,0.286,3.6982999999999997
Decision Tree-Passive Aggressive-Perceptron-Quadratic Discriminant-Nearest Neighbors,5,credit-g,0.2739999999999999,10.3309
Decision Tree-Passive Aggressive-Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,credit-g,0.25999999999999995,5.911800000000001
Decision Tree-Passive Aggressive-Perceptron-Random Forest (10 estimators),4,credit-g,0.293,4.9163
Decision Tree-Passive Aggressive-Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,credit-g,0.244,6.772200000000001
Decision Tree-Passive Aggressive-Perceptron-Ridge,4,credit-g,0.2919999999999999,3.3998000000000004
Decision Tree-Passive Aggressive-Perceptron-Ridge-BernoulliNB,5,credit-g,0.262,3.7646
Decision Tree-Passive Aggressive-Perceptron-Ridge-Extra Trees,5,credit-g,0.24900000000000003,16.6345
Decision Tree-Passive Aggressive-Perceptron-Ridge-Gradient Boosting,5,credit-g,0.24500000000000002,4.645300000000001
Decision Tree-Passive Aggressive-Perceptron-Ridge-Linear Discriminant,5,credit-g,0.25200000000000006,4.3355999999999995
Decision Tree-Passive Aggressive-Perceptron-Ridge-Multi-layer Perceptron,5,credit-g,0.257,10.003300000000001
Decision Tree-Passive Aggressive-Perceptron-Ridge-MultinomialNB,5,credit-g,0.278,3.6053000000000006
Decision Tree-Passive Aggressive-Perceptron-Ridge-Nearest Neighbors,5,credit-g,0.265,8.770199999999999
Decision Tree-Passive Aggressive-Perceptron-Ridge-Quadratic Discriminant,5,credit-g,0.264,4.2889
Decision Tree-Passive Aggressive-Perceptron-Ridge-Random Forest (10 estimators),5,credit-g,0.25100000000000006,5.9262
Decision Tree-Passive Aggressive-Perceptron-Ridge-SGD,5,credit-g,0.29300000000000004,3.8007
Decision Tree-Passive Aggressive-Perceptron-SGD,4,credit-g,0.43499999999999994,3.4065000000000003
Decision Tree-Passive Aggressive-Perceptron-SGD-BernoulliNB,5,credit-g,0.306,4.0386
Decision Tree-Passive Aggressive-Perceptron-SGD-Extra Trees,5,credit-g,0.28500000000000003,17.0419
Decision Tree-Passive Aggressive-Perceptron-SGD-Gradient Boosting,5,credit-g,0.286,3.8727999999999994
Decision Tree-Passive Aggressive-Perceptron-SGD-Linear Discriminant,5,credit-g,0.29100000000000004,4.2446
Decision Tree-Passive Aggressive-Perceptron-SGD-Multi-layer Perceptron,5,credit-g,0.33499999999999996,4.2137
Decision Tree-Passive Aggressive-Perceptron-SGD-MultinomialNB,5,credit-g,0.34099999999999997,3.6003000000000007
Decision Tree-Passive Aggressive-Perceptron-SGD-Nearest Neighbors,5,credit-g,0.318,9.2924
Decision Tree-Passive Aggressive-Perceptron-SGD-Quadratic Discriminant,5,credit-g,0.30200000000000005,4.012300000000001
Decision Tree-Passive Aggressive-Perceptron-SGD-Random Forest (10 estimators),5,credit-g,0.2859999999999999,4.8858
Decision Tree-Passive Aggressive-Quadratic Discriminant,3,credit-g,0.28700000000000003,3.8013999999999997
Decision Tree-Passive Aggressive-Quadratic Discriminant-BernoulliNB,4,credit-g,0.284,3.6048999999999998
Decision Tree-Passive Aggressive-Quadratic Discriminant-BernoulliNB-Extra Trees,5,credit-g,0.255,18.7177
Decision Tree-Passive Aggressive-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,credit-g,0.257,4.903899999999999
Decision Tree-Passive Aggressive-Quadratic Discriminant-BernoulliNB-MultinomialNB,5,credit-g,0.274,4.297
Decision Tree-Passive Aggressive-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,credit-g,0.269,8.8965
Decision Tree-Passive Aggressive-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,credit-g,0.254,6.297
Decision Tree-Passive Aggressive-Quadratic Discriminant-Extra Trees,4,credit-g,0.273,18.503499999999995
Decision Tree-Passive Aggressive-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,credit-g,0.244,20.1565
Decision Tree-Passive Aggressive-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,credit-g,0.24699999999999997,22.4185
Decision Tree-Passive Aggressive-Quadratic Discriminant-Gradient Boosting,4,credit-g,0.267,5.121499999999999
Decision Tree-Passive Aggressive-Quadratic Discriminant-MultinomialNB,4,credit-g,0.33100000000000007,4.0339
Decision Tree-Passive Aggressive-Quadratic Discriminant-MultinomialNB-Extra Trees,5,credit-g,0.266,18.0012
Decision Tree-Passive Aggressive-Quadratic Discriminant-MultinomialNB-Gradient Boosting,5,credit-g,0.26399999999999996,4.878100000000001
Decision Tree-Passive Aggressive-Quadratic Discriminant-MultinomialNB-Nearest Neighbors,5,credit-g,0.291,11.1035
Decision Tree-Passive Aggressive-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators),5,credit-g,0.26800000000000007,5.6998
Decision Tree-Passive Aggressive-Quadratic Discriminant-Nearest Neighbors,4,credit-g,0.31500000000000006,10.0485
Decision Tree-Passive Aggressive-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,credit-g,0.261,22.4274
Decision Tree-Passive Aggressive-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,credit-g,0.27,11.4912
Decision Tree-Passive Aggressive-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,credit-g,0.26399999999999996,12.122199999999998
Decision Tree-Passive Aggressive-Quadratic Discriminant-Random Forest (10 estimators),4,credit-g,0.27599999999999997,5.7542
Decision Tree-Passive Aggressive-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,credit-g,0.24300000000000002,6.7917000000000005
Decision Tree-Passive Aggressive-Random Forest (10 estimators),3,credit-g,0.278,5.1016
Decision Tree-Passive Aggressive-Random Forest (10 estimators)-Gradient Boosting,4,credit-g,0.266,6.100299999999999
Decision Tree-Passive Aggressive-Ridge,3,credit-g,0.27399999999999997,3.7643999999999997
Decision Tree-Passive Aggressive-Ridge-BernoulliNB,4,credit-g,0.267,3.6915
Decision Tree-Passive Aggressive-Ridge-BernoulliNB-Extra Trees,5,credit-g,0.244,18.225100000000005
Decision Tree-Passive Aggressive-Ridge-BernoulliNB-Gradient Boosting,5,credit-g,0.24300000000000005,4.9043
Decision Tree-Passive Aggressive-Ridge-BernoulliNB-MultinomialNB,5,credit-g,0.273,3.9233
Decision Tree-Passive Aggressive-Ridge-BernoulliNB-Nearest Neighbors,5,credit-g,0.265,9.0106
Decision Tree-Passive Aggressive-Ridge-BernoulliNB-Random Forest (10 estimators),5,credit-g,0.244,6.0237
Decision Tree-Passive Aggressive-Ridge-Extra Trees,4,credit-g,0.265,18.7518
Decision Tree-Passive Aggressive-Ridge-Extra Trees-Gradient Boosting,5,credit-g,0.23600000000000004,16.666400000000003
Decision Tree-Passive Aggressive-Ridge-Extra Trees-Random Forest (10 estimators),5,credit-g,0.24400000000000005,19.1068
Decision Tree-Passive Aggressive-Ridge-Gradient Boosting,4,credit-g,0.263,3.6031
Decision Tree-Passive Aggressive-Ridge-Linear Discriminant,4,credit-g,0.265,3.7506999999999997
Decision Tree-Passive Aggressive-Ridge-Linear Discriminant-BernoulliNB,5,credit-g,0.254,3.4002000000000003
Decision Tree-Passive Aggressive-Ridge-Linear Discriminant-Extra Trees,5,credit-g,0.246,16.2191
Decision Tree-Passive Aggressive-Ridge-Linear Discriminant-Gradient Boosting,5,credit-g,0.24900000000000003,3.7316000000000003
Decision Tree-Passive Aggressive-Ridge-Linear Discriminant-MultinomialNB,5,credit-g,0.275,3.3991
Decision Tree-Passive Aggressive-Ridge-Linear Discriminant-Nearest Neighbors,5,credit-g,0.261,8.0958
Decision Tree-Passive Aggressive-Ridge-Linear Discriminant-Quadratic Discriminant,5,credit-g,0.265,3.6509
Decision Tree-Passive Aggressive-Ridge-Linear Discriminant-Random Forest (10 estimators),5,credit-g,0.24300000000000002,4.6938
Decision Tree-Passive Aggressive-Ridge-Multi-layer Perceptron,4,credit-g,0.318,3.343
Decision Tree-Passive Aggressive-Ridge-Multi-layer Perceptron-BernoulliNB,5,credit-g,0.254,4.4357999999999995
Decision Tree-Passive Aggressive-Ridge-Multi-layer Perceptron-Extra Trees,5,credit-g,0.24699999999999997,16.4342
Decision Tree-Passive Aggressive-Ridge-Multi-layer Perceptron-Gradient Boosting,5,credit-g,0.257,3.7842999999999996
Decision Tree-Passive Aggressive-Ridge-Multi-layer Perceptron-Linear Discriminant,5,credit-g,0.255,3.896
Decision Tree-Passive Aggressive-Ridge-Multi-layer Perceptron-MultinomialNB,5,credit-g,0.306,3.992
Decision Tree-Passive Aggressive-Ridge-Multi-layer Perceptron-Nearest Neighbors,5,credit-g,0.26799999999999996,10.349400000000001
Decision Tree-Passive Aggressive-Ridge-Multi-layer Perceptron-Quadratic Discriminant,5,credit-g,0.26600000000000007,4.2007
Decision Tree-Passive Aggressive-Ridge-Multi-layer Perceptron-Random Forest (10 estimators),5,credit-g,0.24899999999999997,5.013699999999999
Decision Tree-Passive Aggressive-Ridge-MultinomialNB,4,credit-g,0.327,3.4146
Decision Tree-Passive Aggressive-Ridge-MultinomialNB-Extra Trees,5,credit-g,0.26399999999999996,16.8804
Decision Tree-Passive Aggressive-Ridge-MultinomialNB-Gradient Boosting,5,credit-g,0.269,3.9498999999999995
Decision Tree-Passive Aggressive-Ridge-MultinomialNB-Nearest Neighbors,5,credit-g,0.279,9.6125
Decision Tree-Passive Aggressive-Ridge-MultinomialNB-Random Forest (10 estimators),5,credit-g,0.27,4.688899999999999
Decision Tree-Passive Aggressive-Ridge-Nearest Neighbors,4,credit-g,0.29700000000000004,8.91
Decision Tree-Passive Aggressive-Ridge-Nearest Neighbors-Extra Trees,5,credit-g,0.25,21.5107
Decision Tree-Passive Aggressive-Ridge-Nearest Neighbors-Gradient Boosting,5,credit-g,0.255,10.0817
Decision Tree-Passive Aggressive-Ridge-Nearest Neighbors-Random Forest (10 estimators),5,credit-g,0.25600000000000006,11.426799999999998
Decision Tree-Passive Aggressive-Ridge-Quadratic Discriminant,4,credit-g,0.28300000000000003,3.9087999999999994
Decision Tree-Passive Aggressive-Ridge-Quadratic Discriminant-BernoulliNB,5,credit-g,0.265,3.9014
Decision Tree-Passive Aggressive-Ridge-Quadratic Discriminant-Extra Trees,5,credit-g,0.25,16.3103
Decision Tree-Passive Aggressive-Ridge-Quadratic Discriminant-Gradient Boosting,5,credit-g,0.255,4.394299999999999
Decision Tree-Passive Aggressive-Ridge-Quadratic Discriminant-MultinomialNB,5,credit-g,0.27299999999999996,3.5244
Decision Tree-Passive Aggressive-Ridge-Quadratic Discriminant-Nearest Neighbors,5,credit-g,0.26600000000000007,8.579699999999999
Decision Tree-Passive Aggressive-Ridge-Quadratic Discriminant-Random Forest (10 estimators),5,credit-g,0.25,5.2051
Decision Tree-Passive Aggressive-Ridge-Random Forest (10 estimators),4,credit-g,0.266,4.8943
Decision Tree-Passive Aggressive-Ridge-Random Forest (10 estimators)-Gradient Boosting,5,credit-g,0.24000000000000005,6.3037
Decision Tree-Passive Aggressive-Ridge-SGD,4,credit-g,0.35100000000000003,3.45
Decision Tree-Passive Aggressive-Ridge-SGD-BernoulliNB,5,credit-g,0.267,3.6028999999999995
Decision Tree-Passive Aggressive-Ridge-SGD-Extra Trees,5,credit-g,0.261,18.5255
Decision Tree-Passive Aggressive-Ridge-SGD-Gradient Boosting,5,credit-g,0.26300000000000007,4.6653
Decision Tree-Passive Aggressive-Ridge-SGD-Linear Discriminant,5,credit-g,0.261,3.7959000000000005
Decision Tree-Passive Aggressive-Ridge-SGD-Multi-layer Perceptron,5,credit-g,0.296,4.400499999999999
Decision Tree-Passive Aggressive-Ridge-SGD-MultinomialNB,5,credit-g,0.31800000000000006,3.5033000000000003
Decision Tree-Passive Aggressive-Ridge-SGD-Nearest Neighbors,5,credit-g,0.292,9.388300000000003
Decision Tree-Passive Aggressive-Ridge-SGD-Quadratic Discriminant,5,credit-g,0.28500000000000003,3.8115
Decision Tree-Passive Aggressive-Ridge-SGD-Random Forest (10 estimators),5,credit-g,0.267,5.76
Decision Tree-Passive Aggressive-SGD,3,credit-g,0.38299999999999995,3.2968
Decision Tree-Passive Aggressive-SGD-BernoulliNB,4,credit-g,0.363,4.203799999999999
Decision Tree-Passive Aggressive-SGD-BernoulliNB-Extra Trees,5,credit-g,0.27399999999999997,17.249299999999998
Decision Tree-Passive Aggressive-SGD-BernoulliNB-Gradient Boosting,5,credit-g,0.267,4.8026
Decision Tree-Passive Aggressive-SGD-BernoulliNB-MultinomialNB,5,credit-g,0.323,3.6951
Decision Tree-Passive Aggressive-SGD-BernoulliNB-Nearest Neighbors,5,credit-g,0.296,9.8031
Decision Tree-Passive Aggressive-SGD-BernoulliNB-Random Forest (10 estimators),5,credit-g,0.277,5.8522
Decision Tree-Passive Aggressive-SGD-Extra Trees,4,credit-g,0.361,18.936700000000002
Decision Tree-Passive Aggressive-SGD-Extra Trees-Gradient Boosting,5,credit-g,0.261,17.2009
Decision Tree-Passive Aggressive-SGD-Extra Trees-Random Forest (10 estimators),5,credit-g,0.264,17.7066
Decision Tree-Passive Aggressive-SGD-Gradient Boosting,4,credit-g,0.35300000000000004,4.422099999999999
Decision Tree-Passive Aggressive-SGD-Linear Discriminant,4,credit-g,0.34700000000000003,3.9896000000000003
Decision Tree-Passive Aggressive-SGD-Linear Discriminant-BernoulliNB,5,credit-g,0.265,4.0595
Decision Tree-Passive Aggressive-SGD-Linear Discriminant-Extra Trees,5,credit-g,0.262,17.707900000000002
Decision Tree-Passive Aggressive-SGD-Linear Discriminant-Gradient Boosting,5,credit-g,0.26200000000000007,4.904299999999999
Decision Tree-Passive Aggressive-SGD-Linear Discriminant-MultinomialNB,5,credit-g,0.31400000000000006,3.4926000000000004
Decision Tree-Passive Aggressive-SGD-Linear Discriminant-Nearest Neighbors,5,credit-g,0.29100000000000004,7.906700000000001
Decision Tree-Passive Aggressive-SGD-Linear Discriminant-Quadratic Discriminant,5,credit-g,0.28099999999999997,3.9328000000000003
Decision Tree-Passive Aggressive-SGD-Linear Discriminant-Random Forest (10 estimators),5,credit-g,0.266,6.199299999999999
Decision Tree-Passive Aggressive-SGD-Multi-layer Perceptron,4,credit-g,0.425,3.5606999999999998
Decision Tree-Passive Aggressive-SGD-Multi-layer Perceptron-BernoulliNB,5,credit-g,0.30600000000000005,4.5053
Decision Tree-Passive Aggressive-SGD-Multi-layer Perceptron-Extra Trees,5,credit-g,0.29600000000000004,17.1927
Decision Tree-Passive Aggressive-SGD-Multi-layer Perceptron-Gradient Boosting,5,credit-g,0.29300000000000004,4.6008000000000004
Decision Tree-Passive Aggressive-SGD-Multi-layer Perceptron-Linear Discriminant,5,credit-g,0.29500000000000004,4.007099999999999
Decision Tree-Passive Aggressive-SGD-Multi-layer Perceptron-MultinomialNB,5,credit-g,0.351,4.4033999999999995
Decision Tree-Passive Aggressive-SGD-Multi-layer Perceptron-Nearest Neighbors,5,credit-g,0.328,9.885100000000001
Decision Tree-Passive Aggressive-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,credit-g,0.31900000000000006,3.8999999999999995
Decision Tree-Passive Aggressive-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,credit-g,0.3,5.5326
Decision Tree-Passive Aggressive-SGD-MultinomialNB,4,credit-g,0.41100000000000003,4.1221000000000005
Decision Tree-Passive Aggressive-SGD-MultinomialNB-Extra Trees,5,credit-g,0.305,16.0103
Decision Tree-Passive Aggressive-SGD-MultinomialNB-Gradient Boosting,5,credit-g,0.30999999999999994,3.9033
Decision Tree-Passive Aggressive-SGD-MultinomialNB-Nearest Neighbors,5,credit-g,0.32999999999999996,9.3042
Decision Tree-Passive Aggressive-SGD-MultinomialNB-Random Forest (10 estimators),5,credit-g,0.31,4.8966
Decision Tree-Passive Aggressive-SGD-Nearest Neighbors,4,credit-g,0.404,9.811399999999999
Decision Tree-Passive Aggressive-SGD-Nearest Neighbors-Extra Trees,5,credit-g,0.2819999999999999,21.2504
Decision Tree-Passive Aggressive-SGD-Nearest Neighbors-Gradient Boosting,5,credit-g,0.28500000000000003,10.281699999999999
Decision Tree-Passive Aggressive-SGD-Nearest Neighbors-Random Forest (10 estimators),5,credit-g,0.288,11.5975
Decision Tree-Passive Aggressive-SGD-Quadratic Discriminant,4,credit-g,0.41600000000000004,4.35
Decision Tree-Passive Aggressive-SGD-Quadratic Discriminant-BernoulliNB,5,credit-g,0.29400000000000004,4.4082
Decision Tree-Passive Aggressive-SGD-Quadratic Discriminant-Extra Trees,5,credit-g,0.275,17.4878
Decision Tree-Passive Aggressive-SGD-Quadratic Discriminant-Gradient Boosting,5,credit-g,0.27599999999999997,4.6008
Decision Tree-Passive Aggressive-SGD-Quadratic Discriminant-MultinomialNB,5,credit-g,0.323,3.7981000000000003
Decision Tree-Passive Aggressive-SGD-Quadratic Discriminant-Nearest Neighbors,5,credit-g,0.29799999999999993,9.594
Decision Tree-Passive Aggressive-SGD-Quadratic Discriminant-Random Forest (10 estimators),5,credit-g,0.27599999999999997,5.308999999999999
Decision Tree-Passive Aggressive-SGD-Random Forest (10 estimators),4,credit-g,0.36300000000000004,5.5973
Decision Tree-Passive Aggressive-SGD-Random Forest (10 estimators)-Gradient Boosting,5,credit-g,0.27,6.694
Decision Tree-Perceptron,2,credit-g,0.40599999999999997,3.7934000000000005
Decision Tree-Perceptron-BernoulliNB,3,credit-g,0.29,4.0862
Decision Tree-Perceptron-BernoulliNB-Extra Trees,4,credit-g,0.28,17.182999999999996
Decision Tree-Perceptron-BernoulliNB-Extra Trees-Gradient Boosting,5,credit-g,0.25200000000000006,18.4164
Decision Tree-Perceptron-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,credit-g,0.25200000000000006,18.991099999999996
Decision Tree-Perceptron-BernoulliNB-Gradient Boosting,4,credit-g,0.276,4.5264
Decision Tree-Perceptron-BernoulliNB-MultinomialNB,4,credit-g,0.32299999999999995,3.8973999999999998
Decision Tree-Perceptron-BernoulliNB-MultinomialNB-Extra Trees,5,credit-g,0.27599999999999997,17.082
Decision Tree-Perceptron-BernoulliNB-MultinomialNB-Gradient Boosting,5,credit-g,0.269,4.5512
Decision Tree-Perceptron-BernoulliNB-MultinomialNB-Nearest Neighbors,5,credit-g,0.29300000000000004,9.6247
Decision Tree-Perceptron-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,credit-g,0.272,5.7491
Decision Tree-Perceptron-BernoulliNB-Nearest Neighbors,4,credit-g,0.313,9.6191
Decision Tree-Perceptron-BernoulliNB-Nearest Neighbors-Extra Trees,5,credit-g,0.25799999999999995,23.2999
Decision Tree-Perceptron-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,credit-g,0.255,10.2021
Decision Tree-Perceptron-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,credit-g,0.25699999999999995,10.9059
Decision Tree-Perceptron-BernoulliNB-Random Forest (10 estimators),4,credit-g,0.28200000000000003,5.617700000000001
Decision Tree-Perceptron-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,credit-g,0.24500000000000002,6.189499999999999
Decision Tree-Perceptron-Extra Trees,3,credit-g,0.277,18.8308
Decision Tree-Perceptron-Extra Trees-Gradient Boosting,4,credit-g,0.26799999999999996,17.530099999999997
Decision Tree-Perceptron-Extra Trees-Random Forest (10 estimators),4,credit-g,0.269,20.5121
Decision Tree-Perceptron-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,credit-g,0.24399999999999994,20.775100000000002
Decision Tree-Perceptron-Gradient Boosting,3,credit-g,0.271,4.415799999999999
Decision Tree-Perceptron-Linear Discriminant,3,credit-g,0.2779999999999999,3.6052999999999997
Decision Tree-Perceptron-Linear Discriminant-BernoulliNB,4,credit-g,0.28300000000000003,4.0953
Decision Tree-Perceptron-Linear Discriminant-BernoulliNB-Extra Trees,5,credit-g,0.255,17.7102
Decision Tree-Perceptron-Linear Discriminant-BernoulliNB-Gradient Boosting,5,credit-g,0.24300000000000002,4.5973
Decision Tree-Perceptron-Linear Discriminant-BernoulliNB-MultinomialNB,5,credit-g,0.27499999999999997,3.7013000000000007
Decision Tree-Perceptron-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,credit-g,0.254,9.1082
Decision Tree-Perceptron-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,credit-g,0.25600000000000006,5.9997
Decision Tree-Perceptron-Linear Discriminant-Extra Trees,4,credit-g,0.274,17.9397
Decision Tree-Perceptron-Linear Discriminant-Extra Trees-Gradient Boosting,5,credit-g,0.24299999999999997,18.0075
Decision Tree-Perceptron-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,credit-g,0.248,19.6712
Decision Tree-Perceptron-Linear Discriminant-Gradient Boosting,4,credit-g,0.265,4.7006
Decision Tree-Perceptron-Linear Discriminant-MultinomialNB,4,credit-g,0.32300000000000006,3.8036000000000003
Decision Tree-Perceptron-Linear Discriminant-MultinomialNB-Extra Trees,5,credit-g,0.267,17.8929
Decision Tree-Perceptron-Linear Discriminant-MultinomialNB-Gradient Boosting,5,credit-g,0.261,3.9025000000000007
Decision Tree-Perceptron-Linear Discriminant-MultinomialNB-Nearest Neighbors,5,credit-g,0.28700000000000003,8.908100000000001
Decision Tree-Perceptron-Linear Discriminant-MultinomialNB-Random Forest (10 estimators),5,credit-g,0.264,5.7154
Decision Tree-Perceptron-Linear Discriminant-Nearest Neighbors,4,credit-g,0.298,9.370999999999999
Decision Tree-Perceptron-Linear Discriminant-Nearest Neighbors-Extra Trees,5,credit-g,0.24699999999999997,20.204200000000004
Decision Tree-Perceptron-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,credit-g,0.24500000000000002,8.5987
Decision Tree-Perceptron-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,credit-g,0.254,9.497800000000002
Decision Tree-Perceptron-Linear Discriminant-Quadratic Discriminant,4,credit-g,0.28500000000000003,4.5044
Decision Tree-Perceptron-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,credit-g,0.259,4.2103
Decision Tree-Perceptron-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,credit-g,0.259,16.412
Decision Tree-Perceptron-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,credit-g,0.24900000000000003,4.3875
Decision Tree-Perceptron-Linear Discriminant-Quadratic Discriminant-MultinomialNB,5,credit-g,0.2750000000000001,4.178
Decision Tree-Perceptron-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,credit-g,0.259,8.727799999999998
Decision Tree-Perceptron-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,credit-g,0.261,6.3001
Decision Tree-Perceptron-Linear Discriminant-Random Forest (10 estimators),4,credit-g,0.267,5.9013
Decision Tree-Perceptron-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,credit-g,0.23899999999999996,5.902099999999999
Decision Tree-Perceptron-Multi-layer Perceptron,3,credit-g,0.333,3.8068
Decision Tree-Perceptron-Multi-layer Perceptron-BernoulliNB,4,credit-g,0.328,4.184900000000001
Decision Tree-Perceptron-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,credit-g,0.265,17.342399999999998
Decision Tree-Perceptron-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,credit-g,0.253,4.703799999999999
Decision Tree-Perceptron-Multi-layer Perceptron-BernoulliNB-MultinomialNB,5,credit-g,0.30199999999999994,4.3062
Decision Tree-Perceptron-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,credit-g,0.2740000000000001,10.1852
Decision Tree-Perceptron-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,credit-g,0.259,6.0028999999999995
Decision Tree-Perceptron-Multi-layer Perceptron-Extra Trees,4,credit-g,0.32100000000000006,19.5751
Decision Tree-Perceptron-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,credit-g,0.24100000000000002,18.371199999999998
Decision Tree-Perceptron-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,credit-g,0.24500000000000002,19.8233
Decision Tree-Perceptron-Multi-layer Perceptron-Gradient Boosting,4,credit-g,0.31900000000000006,4.2851
Decision Tree-Perceptron-Multi-layer Perceptron-Linear Discriminant,4,credit-g,0.32599999999999996,3.7038
Decision Tree-Perceptron-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,credit-g,0.259,4.3977
Decision Tree-Perceptron-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,credit-g,0.25200000000000006,18.931500000000003
Decision Tree-Perceptron-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,credit-g,0.244,5.098
Decision Tree-Perceptron-Multi-layer Perceptron-Linear Discriminant-MultinomialNB,5,credit-g,0.289,4.2009
Decision Tree-Perceptron-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,credit-g,0.266,9.5091
Decision Tree-Perceptron-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,credit-g,0.25999999999999995,5.0
Decision Tree-Perceptron-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,credit-g,0.24300000000000002,6.2498000000000005
Decision Tree-Perceptron-Multi-layer Perceptron-MultinomialNB,4,credit-g,0.384,4.1145000000000005
Decision Tree-Perceptron-Multi-layer Perceptron-MultinomialNB-Extra Trees,5,credit-g,0.2899999999999999,17.504399999999997
Decision Tree-Perceptron-Multi-layer Perceptron-MultinomialNB-Gradient Boosting,5,credit-g,0.2869999999999999,4.7136000000000005
Decision Tree-Perceptron-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors,5,credit-g,0.30300000000000005,9.9022
Decision Tree-Perceptron-Multi-layer Perceptron-MultinomialNB-Random Forest (10 estimators),5,credit-g,0.289,5.300000000000001
Decision Tree-Perceptron-Multi-layer Perceptron-Nearest Neighbors,4,credit-g,0.347,9.394200000000001
Decision Tree-Perceptron-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,credit-g,0.268,22.0315
Decision Tree-Perceptron-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,credit-g,0.26000000000000006,9.3154
Decision Tree-Perceptron-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,credit-g,0.261,9.395
Decision Tree-Perceptron-Multi-layer Perceptron-Quadratic Discriminant,4,credit-g,0.343,4.2141
Decision Tree-Perceptron-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,credit-g,0.26899999999999996,4.804499999999999
Decision Tree-Perceptron-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,credit-g,0.263,18.0179
Decision Tree-Perceptron-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,credit-g,0.255,5.0004
Decision Tree-Perceptron-Multi-layer Perceptron-Quadratic Discriminant-MultinomialNB,5,credit-g,0.304,4.2065
Decision Tree-Perceptron-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,credit-g,0.279,9.2821
Decision Tree-Perceptron-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,credit-g,0.257,6.0105
Decision Tree-Perceptron-Multi-layer Perceptron-Random Forest (10 estimators),4,credit-g,0.32999999999999996,6.3179
Decision Tree-Perceptron-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,credit-g,0.246,6.807599999999999
Decision Tree-Perceptron-MultinomialNB,3,credit-g,0.32900000000000007,4.0523
Decision Tree-Perceptron-MultinomialNB-Extra Trees,4,credit-g,0.314,18.8918
Decision Tree-Perceptron-MultinomialNB-Extra Trees-Gradient Boosting,5,credit-g,0.257,19.403799999999997
Decision Tree-Perceptron-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,credit-g,0.264,21.1773
