ensembleDescription,k,dataset,errorRate,timeTaken
Linear SVC-Logistic-Perceptron-Linear Discriminant-Quadratic Discriminant,5,madelon,0.4407692307692308,17.202499999999997
Linear SVC-Logistic-Perceptron-Linear Discriminant-Random Forest (10 estimators),5,madelon,0.42884615384615393,11.9999
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron,4,madelon,0.47423076923076923,10.9031
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-BernoulliNB,5,madelon,0.48730769230769233,12.095099999999999
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Extra Trees,5,madelon,0.4046153846153847,30.8008
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Gradient Boosting,5,madelon,0.3580769230769231,11.899700000000001
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Linear Discriminant,5,madelon,0.44423076923076926,9.6057
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-MultinomialNB,5,madelon,0.42846153846153845,10.3035
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Nearest Neighbors,5,madelon,0.3715384615384615,45.29559999999999
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Quadratic Discriminant,5,madelon,0.45807692307692316,18.2964
Linear SVC-Logistic-Perceptron-Multi-layer Perceptron-Random Forest (10 estimators),5,madelon,0.41269230769230775,14.2005
Linear SVC-Logistic-Perceptron-MultinomialNB,4,madelon,0.44846153846153847,10.8002
Linear SVC-Logistic-Perceptron-MultinomialNB-Extra Trees,5,madelon,0.39884615384615385,32.1976
Linear SVC-Logistic-Perceptron-MultinomialNB-Gradient Boosting,5,madelon,0.36615384615384616,11.599
Linear SVC-Logistic-Perceptron-MultinomialNB-Nearest Neighbors,5,madelon,0.38153846153846155,42.3054
Linear SVC-Logistic-Perceptron-MultinomialNB-Random Forest (10 estimators),5,madelon,0.4069230769230769,11.397099999999998
Linear SVC-Logistic-Perceptron-Nearest Neighbors,4,madelon,0.40538461538461534,46.5995
Linear SVC-Logistic-Perceptron-Nearest Neighbors-Extra Trees,5,madelon,0.36038461538461536,63.8011
Linear SVC-Logistic-Perceptron-Nearest Neighbors-Gradient Boosting,5,madelon,0.31153846153846154,43.8994
Linear SVC-Logistic-Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.3684615384615384,46.6025
Linear SVC-Logistic-Perceptron-Quadratic Discriminant,4,madelon,0.48038461538461547,18.3037
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-BernoulliNB,5,madelon,0.47615384615384626,19.497700000000002
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-Extra Trees,5,madelon,0.4134615384615385,38.3001
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-Gradient Boosting,5,madelon,0.37615384615384617,19.3962
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-MultinomialNB,5,madelon,0.43461538461538457,18.2959
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-Nearest Neighbors,5,madelon,0.3884615384615385,52.600699999999996
Linear SVC-Logistic-Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,madelon,0.4319230769230769,20.704099999999997
Linear SVC-Logistic-Perceptron-Random Forest (10 estimators),4,madelon,0.4388461538461539,13.398399999999999
Linear SVC-Logistic-Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.35769230769230764,13.199699999999998
Linear SVC-Logistic-Perceptron-Ridge,4,madelon,0.4553846153846154,11.4127
Linear SVC-Logistic-Perceptron-Ridge-BernoulliNB,5,madelon,0.4596153846153846,11.402899999999999
Linear SVC-Logistic-Perceptron-Ridge-Extra Trees,5,madelon,0.42115384615384616,31.1005
Linear SVC-Logistic-Perceptron-Ridge-Gradient Boosting,5,madelon,0.39884615384615385,9.098700000000003
Linear SVC-Logistic-Perceptron-Ridge-Linear Discriminant,5,madelon,0.4376923076923077,9.798599999999999
Linear SVC-Logistic-Perceptron-Ridge-Multi-layer Perceptron,5,madelon,0.44423076923076926,10.299499999999998
Linear SVC-Logistic-Perceptron-Ridge-MultinomialNB,5,madelon,0.4269230769230769,10.7965
Linear SVC-Logistic-Perceptron-Ridge-Nearest Neighbors,5,madelon,0.4107692307692307,43.099900000000005
Linear SVC-Logistic-Perceptron-Ridge-Quadratic Discriminant,5,madelon,0.4407692307692308,17.6011
Linear SVC-Logistic-Perceptron-Ridge-Random Forest (10 estimators),5,madelon,0.42884615384615393,12.2003
Linear SVC-Logistic-Perceptron-Ridge-SGD,5,madelon,0.44038461538461543,10.1968
Linear SVC-Logistic-Perceptron-SGD,4,madelon,0.4684615384615385,9.5852
Linear SVC-Logistic-Perceptron-SGD-BernoulliNB,5,madelon,0.46769230769230774,9.4038
Linear SVC-Logistic-Perceptron-SGD-Extra Trees,5,madelon,0.41192307692307695,33.100100000000005
Linear SVC-Logistic-Perceptron-SGD-Gradient Boosting,5,madelon,0.37615384615384617,10.6976
Linear SVC-Logistic-Perceptron-SGD-Linear Discriminant,5,madelon,0.44038461538461543,9.4001
Linear SVC-Logistic-Perceptron-SGD-Multi-layer Perceptron,5,madelon,0.4473076923076924,9.800500000000001
Linear SVC-Logistic-Perceptron-SGD-MultinomialNB,5,madelon,0.4257692307692308,9.599499999999999
Linear SVC-Logistic-Perceptron-SGD-Nearest Neighbors,5,madelon,0.3926923076923077,43.297200000000004
Linear SVC-Logistic-Perceptron-SGD-Quadratic Discriminant,5,madelon,0.445,15.699599999999998
Linear SVC-Logistic-Perceptron-SGD-Random Forest (10 estimators),5,madelon,0.4230769230769231,13.205400000000001
Linear SVC-Logistic-Quadratic Discriminant,3,madelon,0.46615384615384625,18.699400000000004
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB,4,madelon,0.4884615384615385,20.0996
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB-Extra Trees,5,madelon,0.44961538461538464,44.1036
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,madelon,0.42192307692307696,22.1035
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB-MultinomialNB,5,madelon,0.4630769230769231,22.8008
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,madelon,0.4296153846153846,62.2984
Linear SVC-Logistic-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,madelon,0.45076923076923087,23.7967
Linear SVC-Logistic-Quadratic Discriminant-Extra Trees,4,madelon,0.4323076923076923,41.50449999999999
Linear SVC-Logistic-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,madelon,0.3530769230769231,40.301100000000005
Linear SVC-Logistic-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,madelon,0.38384615384615384,41.2488
Linear SVC-Logistic-Quadratic Discriminant-Gradient Boosting,4,madelon,0.39230769230769225,18.299200000000003
Linear SVC-Logistic-Quadratic Discriminant-MultinomialNB,4,madelon,0.445,19.399399999999996
Linear SVC-Logistic-Quadratic Discriminant-MultinomialNB-Extra Trees,5,madelon,0.3996153846153846,41.299699999999994
Linear SVC-Logistic-Quadratic Discriminant-MultinomialNB-Gradient Boosting,5,madelon,0.37076923076923085,21.701100000000004
Linear SVC-Logistic-Quadratic Discriminant-MultinomialNB-Nearest Neighbors,5,madelon,0.37423076923076926,58.09649999999999
Linear SVC-Logistic-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators),5,madelon,0.40307692307692305,22.4999
Linear SVC-Logistic-Quadratic Discriminant-Nearest Neighbors,4,madelon,0.4042307692307693,50.799499999999995
Linear SVC-Logistic-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,madelon,0.36076923076923073,80.4029
Linear SVC-Logistic-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,madelon,0.3157692307692308,55.705
Linear SVC-Logistic-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.3530769230769231,59.096199999999996
Linear SVC-Logistic-Quadratic Discriminant-Random Forest (10 estimators),4,madelon,0.4376923076923077,21.2962
Linear SVC-Logistic-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.34730769230769226,23.1993
Linear SVC-Logistic-Random Forest (10 estimators),3,madelon,0.42000000000000004,12.5997
Linear SVC-Logistic-Random Forest (10 estimators)-Gradient Boosting,4,madelon,0.3692307692307692,14.226099999999999
Linear SVC-Logistic-Ridge,3,madelon,0.44461538461538463,10.2996
Linear SVC-Logistic-Ridge-BernoulliNB,4,madelon,0.4773076923076923,10.2
Linear SVC-Logistic-Ridge-BernoulliNB-Extra Trees,5,madelon,0.42115384615384616,34.698600000000006
Linear SVC-Logistic-Ridge-BernoulliNB-Gradient Boosting,5,madelon,0.3892307692307692,11.698599999999999
Linear SVC-Logistic-Ridge-BernoulliNB-MultinomialNB,5,madelon,0.4376923076923077,11.697799999999999
Linear SVC-Logistic-Ridge-BernoulliNB-Nearest Neighbors,5,madelon,0.39884615384615385,47.596999999999994
Linear SVC-Logistic-Ridge-BernoulliNB-Random Forest (10 estimators),5,madelon,0.43269230769230776,15.001699999999996
Linear SVC-Logistic-Ridge-Extra Trees,4,madelon,0.4176923076923077,32.901799999999994
Linear SVC-Logistic-Ridge-Extra Trees-Gradient Boosting,5,madelon,0.37499999999999994,34.70440000000001
Linear SVC-Logistic-Ridge-Extra Trees-Random Forest (10 estimators),5,madelon,0.3992307692307692,42.1964
Linear SVC-Logistic-Ridge-Gradient Boosting,4,madelon,0.3930769230769231,10.6991
Linear SVC-Logistic-Ridge-Linear Discriminant,4,madelon,0.4426923076923077,9.299800000000001
Linear SVC-Logistic-Ridge-Linear Discriminant-BernoulliNB,5,madelon,0.4461538461538462,10.398799999999998
Linear SVC-Logistic-Ridge-Linear Discriminant-Extra Trees,5,madelon,0.43500000000000005,30.002499999999998
Linear SVC-Logistic-Ridge-Linear Discriminant-Gradient Boosting,5,madelon,0.42653846153846164,11.0994
Linear SVC-Logistic-Ridge-Linear Discriminant-MultinomialNB,5,madelon,0.4357692307692308,9.498899999999999
Linear SVC-Logistic-Ridge-Linear Discriminant-Nearest Neighbors,5,madelon,0.425,46.499900000000004
Linear SVC-Logistic-Ridge-Linear Discriminant-Quadratic Discriminant,5,madelon,0.43923076923076926,18.601099999999995
Linear SVC-Logistic-Ridge-Linear Discriminant-Random Forest (10 estimators),5,madelon,0.4361538461538462,12.5988
Linear SVC-Logistic-Ridge-Multi-layer Perceptron,4,madelon,0.4592307692307693,9.9997
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-BernoulliNB,5,madelon,0.471923076923077,11.099099999999998
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Extra Trees,5,madelon,0.42000000000000004,32.6999
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Gradient Boosting,5,madelon,0.39461538461538465,11.9973
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Linear Discriminant,5,madelon,0.4426923076923077,11.999900000000002
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-MultinomialNB,5,madelon,0.43576923076923074,11.0993
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Nearest Neighbors,5,madelon,0.3973076923076923,45.7007
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Quadratic Discriminant,5,madelon,0.4592307692307693,19.298099999999998
Linear SVC-Logistic-Ridge-Multi-layer Perceptron-Random Forest (10 estimators),5,madelon,0.4238461538461539,13.3036
Linear SVC-Logistic-Ridge-MultinomialNB,4,madelon,0.4373076923076923,9.9015
Linear SVC-Logistic-Ridge-MultinomialNB-Extra Trees,5,madelon,0.40730769230769226,31.700599999999998
Linear SVC-Logistic-Ridge-MultinomialNB-Gradient Boosting,5,madelon,0.38576923076923075,10.899000000000001
Linear SVC-Logistic-Ridge-MultinomialNB-Nearest Neighbors,5,madelon,0.3873076923076923,45.30510000000001
Linear SVC-Logistic-Ridge-MultinomialNB-Random Forest (10 estimators),5,madelon,0.41692307692307695,13.6981
Linear SVC-Logistic-Ridge-Nearest Neighbors,4,madelon,0.40307692307692305,44.499
Linear SVC-Logistic-Ridge-Nearest Neighbors-Extra Trees,5,madelon,0.3803846153846154,62.9976
Linear SVC-Logistic-Ridge-Nearest Neighbors-Gradient Boosting,5,madelon,0.3469230769230769,48.3035
Linear SVC-Logistic-Ridge-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.3784615384615385,46.899800000000006
Linear SVC-Logistic-Ridge-Quadratic Discriminant,4,madelon,0.4546153846153847,18.099400000000003
Linear SVC-Logistic-Ridge-Quadratic Discriminant-BernoulliNB,5,madelon,0.46461538461538465,19.5002
Linear SVC-Logistic-Ridge-Quadratic Discriminant-Extra Trees,5,madelon,0.4115384615384616,39.6982
Linear SVC-Logistic-Ridge-Quadratic Discriminant-Gradient Boosting,5,madelon,0.38346153846153846,20.305799999999998
Linear SVC-Logistic-Ridge-Quadratic Discriminant-MultinomialNB,5,madelon,0.4226923076923077,19.0
Linear SVC-Logistic-Ridge-Quadratic Discriminant-Nearest Neighbors,5,madelon,0.3946153846153846,55.501999999999995
Linear SVC-Logistic-Ridge-Quadratic Discriminant-Random Forest (10 estimators),5,madelon,0.4157692307692307,20.9996
Linear SVC-Logistic-Ridge-Random Forest (10 estimators),4,madelon,0.4280769230769231,12.198899999999998
Linear SVC-Logistic-Ridge-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.3765384615384616,14.298300000000001
Linear SVC-Logistic-Ridge-SGD,4,madelon,0.4534615384615385,10.6996
Linear SVC-Logistic-Ridge-SGD-BernoulliNB,5,madelon,0.45076923076923076,9.799199999999999
Linear SVC-Logistic-Ridge-SGD-Extra Trees,5,madelon,0.4296153846153846,31.602599999999995
Linear SVC-Logistic-Ridge-SGD-Gradient Boosting,5,madelon,0.4065384615384616,12.2025
Linear SVC-Logistic-Ridge-SGD-Linear Discriminant,5,madelon,0.4376923076923077,9.2013
Linear SVC-Logistic-Ridge-SGD-Multi-layer Perceptron,5,madelon,0.44423076923076926,10.099900000000002
Linear SVC-Logistic-Ridge-SGD-MultinomialNB,5,madelon,0.4323076923076923,10.3008
Linear SVC-Logistic-Ridge-SGD-Nearest Neighbors,5,madelon,0.4080769230769231,43.3992
Linear SVC-Logistic-Ridge-SGD-Quadratic Discriminant,5,madelon,0.44423076923076926,18.399099999999997
Linear SVC-Logistic-Ridge-SGD-Random Forest (10 estimators),5,madelon,0.4292307692307692,13.498099999999999
Linear SVC-Logistic-SGD,3,madelon,0.45307692307692315,10.0001
Linear SVC-Logistic-SGD-BernoulliNB,4,madelon,0.47769230769230775,10.901399999999999
Linear SVC-Logistic-SGD-BernoulliNB-Extra Trees,5,madelon,0.4134615384615385,32.60040000000001
Linear SVC-Logistic-SGD-BernoulliNB-Gradient Boosting,5,madelon,0.38423076923076926,13.199599999999998
Linear SVC-Logistic-SGD-BernoulliNB-MultinomialNB,5,madelon,0.4403846153846153,11.000700000000002
Linear SVC-Logistic-SGD-BernoulliNB-Nearest Neighbors,5,madelon,0.3980769230769231,44.798899999999996
Linear SVC-Logistic-SGD-BernoulliNB-Random Forest (10 estimators),5,madelon,0.4288461538461538,13.500900000000001
Linear SVC-Logistic-SGD-Extra Trees,4,madelon,0.42615384615384616,30.200400000000002
Linear SVC-Logistic-SGD-Extra Trees-Gradient Boosting,5,madelon,0.3573076923076923,34.800200000000004
Linear SVC-Logistic-SGD-Extra Trees-Random Forest (10 estimators),5,madelon,0.3830769230769231,31.897000000000002
Linear SVC-Logistic-SGD-Gradient Boosting,4,madelon,0.39384615384615385,11.398399999999999
Linear SVC-Logistic-SGD-Linear Discriminant,4,madelon,0.4534615384615385,8.901
Linear SVC-Logistic-SGD-Linear Discriminant-BernoulliNB,5,madelon,0.45076923076923076,10.999300000000002
Linear SVC-Logistic-SGD-Linear Discriminant-Extra Trees,5,madelon,0.4296153846153846,30.804900000000004
Linear SVC-Logistic-SGD-Linear Discriminant-Gradient Boosting,5,madelon,0.4065384615384616,11.100200000000001
Linear SVC-Logistic-SGD-Linear Discriminant-MultinomialNB,5,madelon,0.4323076923076923,11.0998
Linear SVC-Logistic-SGD-Linear Discriminant-Nearest Neighbors,5,madelon,0.4080769230769231,45.8994
Linear SVC-Logistic-SGD-Linear Discriminant-Quadratic Discriminant,5,madelon,0.44423076923076926,20.401400000000002
Linear SVC-Logistic-SGD-Linear Discriminant-Random Forest (10 estimators),5,madelon,0.4292307692307692,13.395199999999999
Linear SVC-Logistic-SGD-Multi-layer Perceptron,4,madelon,0.4673076923076924,10.0995
Linear SVC-Logistic-SGD-Multi-layer Perceptron-BernoulliNB,5,madelon,0.4815384615384616,11.6007
Linear SVC-Logistic-SGD-Multi-layer Perceptron-Extra Trees,5,madelon,0.41346153846153844,32.3999
Linear SVC-Logistic-SGD-Multi-layer Perceptron-Gradient Boosting,5,madelon,0.38307692307692315,14.2
Linear SVC-Logistic-SGD-Multi-layer Perceptron-Linear Discriminant,5,madelon,0.44423076923076926,11.297199999999998
Linear SVC-Logistic-SGD-Multi-layer Perceptron-MultinomialNB,5,madelon,0.44153846153846155,12.4995
Linear SVC-Logistic-SGD-Multi-layer Perceptron-Nearest Neighbors,5,madelon,0.385,50.400999999999996
Linear SVC-Logistic-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,madelon,0.4680769230769231,19.299699999999998
Linear SVC-Logistic-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,madelon,0.42153846153846153,14.299599999999998
Linear SVC-Logistic-SGD-MultinomialNB,4,madelon,0.445,9.8995
Linear SVC-Logistic-SGD-MultinomialNB-Extra Trees,5,madelon,0.40384615384615385,31.8995
Linear SVC-Logistic-SGD-MultinomialNB-Gradient Boosting,5,madelon,0.3811538461538462,10.9999
Linear SVC-Logistic-SGD-MultinomialNB-Nearest Neighbors,5,madelon,0.3861538461538462,45.5994
Linear SVC-Logistic-SGD-MultinomialNB-Random Forest (10 estimators),5,madelon,0.4119230769230769,12.300199999999998
Linear SVC-Logistic-SGD-Nearest Neighbors,4,madelon,0.41269230769230764,42.4987
Linear SVC-Logistic-SGD-Nearest Neighbors-Extra Trees,5,madelon,0.3626923076923077,67.90060000000001
Linear SVC-Logistic-SGD-Nearest Neighbors-Gradient Boosting,5,madelon,0.32346153846153847,45.90259999999999
Linear SVC-Logistic-SGD-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.3584615384615385,49.7001
Linear SVC-Logistic-SGD-Quadratic Discriminant,4,madelon,0.4592307692307693,17.1
Linear SVC-Logistic-SGD-Quadratic Discriminant-BernoulliNB,5,madelon,0.4726923076923078,19.0036
Linear SVC-Logistic-SGD-Quadratic Discriminant-Extra Trees,5,madelon,0.4130769230769231,40.9991
Linear SVC-Logistic-SGD-Quadratic Discriminant-Gradient Boosting,5,madelon,0.37576923076923074,20.499699999999997
Linear SVC-Logistic-SGD-Quadratic Discriminant-MultinomialNB,5,madelon,0.42846153846153845,18.796300000000002
Linear SVC-Logistic-SGD-Quadratic Discriminant-Nearest Neighbors,5,madelon,0.3857692307692308,53.700799999999994
Linear SVC-Logistic-SGD-Quadratic Discriminant-Random Forest (10 estimators),5,madelon,0.4142307692307693,21.3005
Linear SVC-Logistic-SGD-Random Forest (10 estimators),4,madelon,0.445,12.101
Linear SVC-Logistic-SGD-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.3515384615384615,23.299599999999998
Linear SVC-Multi-layer Perceptron,2,madelon,0.49423076923076925,11.012500000000001
Linear SVC-Multi-layer Perceptron-BernoulliNB,3,madelon,0.52,10.902099999999999
Linear SVC-Multi-layer Perceptron-BernoulliNB-Extra Trees,4,madelon,0.47153846153846146,34.7109
Linear SVC-Multi-layer Perceptron-BernoulliNB-Extra Trees-Gradient Boosting,5,madelon,0.3953846153846154,31.599899999999998
Linear SVC-Multi-layer Perceptron-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,madelon,0.43346153846153845,35.998999999999995
Linear SVC-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,4,madelon,0.45307692307692304,14.499799999999999
Linear SVC-Multi-layer Perceptron-BernoulliNB-MultinomialNB,4,madelon,0.4807692307692307,13.099799999999998
Linear SVC-Multi-layer Perceptron-BernoulliNB-MultinomialNB-Extra Trees,5,madelon,0.4342307692307693,33.399800000000006
Linear SVC-Multi-layer Perceptron-BernoulliNB-MultinomialNB-Gradient Boosting,5,madelon,0.40384615384615385,13.0031
Linear SVC-Multi-layer Perceptron-BernoulliNB-MultinomialNB-Nearest Neighbors,5,madelon,0.42115384615384616,48.3002
Linear SVC-Multi-layer Perceptron-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,madelon,0.4457692307692308,15.099999999999998
Linear SVC-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,4,madelon,0.4611538461538462,49.19950000000001
Linear SVC-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors-Extra Trees,5,madelon,0.4092307692307692,65.99759999999999
Linear SVC-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,madelon,0.37076923076923074,45.2006
Linear SVC-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.41500000000000004,48.400099999999995
Linear SVC-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),4,madelon,0.475,16.8003
Linear SVC-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.4088461538461539,13.9001
Linear SVC-Multi-layer Perceptron-Extra Trees,3,madelon,0.4342307692307692,33.0995
Linear SVC-Multi-layer Perceptron-Extra Trees-Gradient Boosting,4,madelon,0.36,31.499599999999997
Linear SVC-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),4,madelon,0.4046153846153846,33.0997
Linear SVC-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.3269230769230769,32.7996
Linear SVC-Multi-layer Perceptron-Gradient Boosting,3,madelon,0.3896153846153846,11.4003
Linear SVC-Multi-layer Perceptron-Linear Discriminant,3,madelon,0.47346153846153854,9.6992
Linear SVC-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,4,madelon,0.4969230769230769,10.600100000000001
Linear SVC-Multi-layer Perceptron-Linear Discriminant-BernoulliNB-Extra Trees,5,madelon,0.4461538461538462,32.9998
Linear SVC-Multi-layer Perceptron-Linear Discriminant-BernoulliNB-Gradient Boosting,5,madelon,0.4161538461538462,12.697799999999997
Linear SVC-Multi-layer Perceptron-Linear Discriminant-BernoulliNB-MultinomialNB,5,madelon,0.46230769230769236,10.899399999999998
Linear SVC-Multi-layer Perceptron-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,madelon,0.4319230769230769,45.700300000000006
Linear SVC-Multi-layer Perceptron-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,madelon,0.45269230769230767,14.3024
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Extra Trees,4,madelon,0.42653846153846164,30.299799999999998
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Extra Trees-Gradient Boosting,5,madelon,0.35076923076923083,35.7992
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,madelon,0.3788461538461539,35.5014
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,4,madelon,0.3926923076923077,12.2986
Linear SVC-Multi-layer Perceptron-Linear Discriminant-MultinomialNB,4,madelon,0.44038461538461543,12.2996
Linear SVC-Multi-layer Perceptron-Linear Discriminant-MultinomialNB-Extra Trees,5,madelon,0.40192307692307694,31.7001
Linear SVC-Multi-layer Perceptron-Linear Discriminant-MultinomialNB-Gradient Boosting,5,madelon,0.36884615384615393,12.8002
Linear SVC-Multi-layer Perceptron-Linear Discriminant-MultinomialNB-Nearest Neighbors,5,madelon,0.3726923076923077,44.8003
Linear SVC-Multi-layer Perceptron-Linear Discriminant-MultinomialNB-Random Forest (10 estimators),5,madelon,0.3984615384615384,12.4997
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,4,madelon,0.4003846153846154,48.1005
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors-Extra Trees,5,madelon,0.3511538461538462,66.40010000000001
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,madelon,0.32807692307692304,49.8995
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.35769230769230775,47.7998
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,4,madelon,0.46230769230769236,19.2999
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,madelon,0.49230769230769245,20.997700000000002
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,madelon,0.4196153846153846,39.1989
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,madelon,0.38576923076923075,21.0005
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant-MultinomialNB,5,madelon,0.43269230769230765,21.303499999999996
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,madelon,0.39692307692307693,54.5973
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,madelon,0.41538461538461535,22.0995
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),4,madelon,0.4323076923076923,13.1007
Linear SVC-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.35076923076923083,15.8002
Linear SVC-Multi-layer Perceptron-MultinomialNB,3,madelon,0.4534615384615385,9.597399999999997
Linear SVC-Multi-layer Perceptron-MultinomialNB-Extra Trees,4,madelon,0.42346153846153856,33.198899999999995
Linear SVC-Multi-layer Perceptron-MultinomialNB-Extra Trees-Gradient Boosting,5,madelon,0.3392307692307692,33.3962
Linear SVC-Multi-layer Perceptron-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,madelon,0.3788461538461539,37.103899999999996
Linear SVC-Multi-layer Perceptron-MultinomialNB-Gradient Boosting,4,madelon,0.38307692307692304,12.500600000000002
Linear SVC-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors,4,madelon,0.39,48.60029999999999
Linear SVC-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors-Extra Trees,5,madelon,0.3438461538461539,65.79979999999999
Linear SVC-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,madelon,0.3196153846153845,47.199799999999996
Linear SVC-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,madelon,0.3561538461538462,47.200199999999995
Linear SVC-Multi-layer Perceptron-MultinomialNB-Random Forest (10 estimators),4,madelon,0.41692307692307695,13.7001
Linear SVC-Multi-layer Perceptron-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,madelon,0.351923076923077,15.2001
Linear SVC-Multi-layer Perceptron-Nearest Neighbors,3,madelon,0.3988461538461539,46.201299999999996
Linear SVC-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,4,madelon,0.36846153846153845,65.5003
Linear SVC-Multi-layer Perceptron-Nearest Neighbors-Extra Trees-Gradient Boosting,5,madelon,0.2942307692307692,71.09909999999999
Linear SVC-Multi-layer Perceptron-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,madelon,0.33538461538461534,70.1005
Linear SVC-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,4,madelon,0.3269230769230769,45.799600000000005
Linear SVC-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),4,madelon,0.37384615384615383,47.999900000000004
